experiment_id,sample_name,filename,_,_,met_id,_,_,_,scan_type,_,precursor_formula,used_
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_797_EPI.txt,11,_,fad,_,797,_,EPI,.txt,C14[13C]13H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_798_EPI.txt,11,_,fad,_,798,_,EPI,.txt,C13[13C]14H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_799_EPI.txt,11,_,fad,_,799,_,EPI,.txt,C12[13C]15H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_800_EPI.txt,11,_,fad,_,800,_,EPI,.txt,C11[13C]16H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_801_EPI.txt,11,_,fad,_,801,_,EPI,.txt,C10[13C]17H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_802_EPI.txt,11,_,fad,_,802,_,EPI,.txt,C9[13C]18H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_803_EPI.txt,11,_,fad,_,803,_,EPI,.txt,C8[13C]19H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_804_EPI.txt,11,_,fad,_,804,_,EPI,.txt,C7[13C]20H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_805_EPI.txt,11,_,fad,_,805,_,EPI,.txt,C6[13C]21H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_806_EPI.txt,11,_,fad,_,806,_,EPI,.txt,C5[13C]22H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_807_EPI.txt,11,_,fad,_,807,_,EPI,.txt,C4[13C]23H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_808_EPI.txt,11,_,accoa,_,808,_,EPI,.txt,C23H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_808_EPI.txt,11,_,fad,_,808,_,EPI,.txt,C3[13C]24H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_809_EPI.txt,11,_,accoa,_,809,_,EPI,.txt,C22[13C]H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_809_EPI.txt,11,_,fad,_,809,_,EPI,.txt,C2[13C]25H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_810_EPI.txt,11,_,accoa,_,810,_,EPI,.txt,C21[13C]2H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_810_EPI.txt,11,_,fad,_,810,_,EPI,.txt,C[13C]26H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_811_EPI.txt,11,_,accoa,_,811,_,EPI,.txt,C20[13C]3H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_fad_811_EPI.txt,11,_,fad,_,811,_,EPI,.txt,[13C]27H32N9O15P2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_812_EPI.txt,11,_,accoa,_,812,_,EPI,.txt,C19[13C]4H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_813_EPI.txt,11,_,accoa,_,813,_,EPI,.txt,C18[13C]5H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_814_EPI.txt,11,_,accoa,_,814,_,EPI,.txt,C17[13C]6H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_815_EPI.txt,11,_,accoa,_,815,_,EPI,.txt,C16[13C]7H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_816_EPI.txt,11,_,accoa,_,816,_,EPI,.txt,C15[13C]8H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_817_EPI.txt,11,_,accoa,_,817,_,EPI,.txt,C14[13C]9H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_818_EPI.txt,11,_,accoa,_,818,_,EPI,.txt,C13[13C]10H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_819_EPI.txt,11,_,accoa,_,819,_,EPI,.txt,C12[13C]11H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_820_EPI.txt,11,_,accoa,_,820,_,EPI,.txt,C11[13C]12H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_821_EPI.txt,11,_,accoa,_,821,_,EPI,.txt,C10[13C]13H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_822_EPI.txt,11,_,accoa,_,822,_,EPI,.txt,C9[13C]14H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_823_EPI.txt,11,_,accoa,_,823,_,EPI,.txt,C8[13C]15H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_824_EPI.txt,11,_,accoa,_,824,_,EPI,.txt,C7[13C]16H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_825_EPI.txt,11,_,accoa,_,825,_,EPI,.txt,C6[13C]17H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_826_EPI.txt,11,_,accoa,_,826,_,EPI,.txt,C5[13C]18H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_827_EPI.txt,11,_,accoa,_,827,_,EPI,.txt,C4[13C]19H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_828_EPI.txt,11,_,accoa,_,828,_,EPI,.txt,C3[13C]20H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_829_EPI.txt,11,_,accoa,_,829,_,EPI,.txt,C2[13C]21H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_830_EPI.txt,11,_,accoa,_,830,_,EPI,.txt,C[13C]22H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-11,11_accoa_831_EPI.txt,11,_,accoa,_,831,_,EPI,.txt,[13C]23H37N7O17P3S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyclt_75_EPI.txt,12,_,glyclt,_,75,_,EPI,.txt,C2H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyclt_76_EPI.txt,12,_,glyclt,_,76,_,EPI,.txt,C[13C]H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyclt_76_EPI.txt,12,_,glyclt,_,76,_,EPI,.txt,C[13C]H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyclt_77_EPI.txt,12,_,glyclt,_,77,_,EPI,.txt,[13C]2H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pyr_87_EPI.txt,12,_,pyr,_,87,_,EPI,.txt,C3H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pyr_88_EPI.txt,12,_,pyr,_,88,_,EPI,.txt,C2[13C]H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pyr_89_EPI.txt,12,_,pyr,_,89,_,EPI,.txt,C[13C]2H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pyr_90_EPI.txt,12,_,pyr,_,90,_,EPI,.txt,[13C]3H3O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_succ_117_EPI.txt,12,_,succ,_,117,_,EPI,.txt,C4H5O4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_succ_118_EPI.txt,12,_,succ,_,118,_,EPI,.txt,C3[13C]H5O4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_118_EPI.txt,12,_,thr-L,_,118,_,EPI,.txt,C4H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_succ_119_EPI.txt,12,_,succ,_,119,_,EPI,.txt,C2[13C]2H5O4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_119_EPI.txt,12,_,thr-L,_,119,_,EPI,.txt,C3[13C]H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_119_EPI.txt,12,_,thr-L,_,119,_,EPI,.txt,C3[13C]H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_succ_120_EPI.txt,12,_,succ,_,120,_,EPI,.txt,C[13C]3H5O4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_120_EPI.txt,12,_,thr-L,_,120,_,EPI,.txt,C2[13C]2H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_120_EPI.txt,12,_,thr-L,_,120,_,EPI,.txt,C2[13C]2H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_120_EPI.txt,12,_,thr-L,_,120,_,EPI,.txt,C2[13C]2H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_succ_121_EPI.txt,12,_,succ,_,121,_,EPI,.txt,[13C]4H5O4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_121_EPI.txt,12,_,thr-L,_,121,_,EPI,.txt,C[13C]3H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_121_EPI.txt,12,_,thr-L,_,121,_,EPI,.txt,C[13C]3H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_thr-L_122_EPI.txt,12,_,thr-L,_,122,_,EPI,.txt,[13C]4H8NO3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_132_EPI.txt,12,_,asp-L,_,132,_,EPI,.txt,C4H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_133_EPI.txt,12,_,asp-L,_,133,_,EPI,.txt,C3[13C]H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_133_EPI.txt,12,_,asp-L,_,133,_,EPI,.txt,C3[13C]H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_mal-L_133_EPI.txt,12,_,mal-L,_,133,_,EPI,.txt,C4H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_134_EPI.txt,12,_,asp-L,_,134,_,EPI,.txt,C2[13C]2H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_134_EPI.txt,12,_,asp-L,_,134,_,EPI,.txt,C2[13C]2H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_mal-L_134_EPI.txt,12,_,mal-L,_,134,_,EPI,.txt,C3[13C]H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_135_EPI.txt,12,_,asp-L,_,135,_,EPI,.txt,C[13C]3H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_135_EPI.txt,12,_,asp-L,_,135,_,EPI,.txt,C[13C]3H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_mal-L_135_EPI.txt,12,_,mal-L,_,135,_,EPI,.txt,C2[13C]2H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_asp-L_136_EPI.txt,12,_,asp-L,_,136,_,EPI,.txt,[13C]4H6NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_mal-L_136_EPI.txt,12,_,mal-L,_,136,_,EPI,.txt,C[13C]3H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_mal-L_137_EPI.txt,12,_,mal-L,_,137,_,EPI,.txt,[13C]4H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_145_EPI.txt,12,_,akg,_,145,_,EPI,.txt,C5H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_146_EPI.txt,12,_,akg,_,146,_,EPI,.txt,C4[13C]H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_146_EPI.txt,12,_,akg,_,146,_,EPI,.txt,C4[13C]H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glu-L_146_EPI.txt,12,_,glu-L,_,146,_,EPI,.txt,C5H8NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_147_EPI.txt,12,_,akg,_,147,_,EPI,.txt,C3[13C]2H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_147_EPI.txt,12,_,akg,_,147,_,EPI,.txt,C3[13C]2H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glu-L_147_EPI.txt,12,_,glu-L,_,147,_,EPI,.txt,C4[13C]H8NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_148_EPI.txt,12,_,akg,_,148,_,EPI,.txt,C2[13C]3H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_148_EPI.txt,12,_,akg,_,148,_,EPI,.txt,C2[13C]3H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glu-L_148_EPI.txt,12,_,glu-L,_,148,_,EPI,.txt,C3[13C]2H8NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_148_EPI.txt,12,_,met-L,_,148,_,EPI,.txt,C5H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_149_EPI.txt,12,_,akg,_,149,_,EPI,.txt,C[13C]4H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_149_EPI.txt,12,_,akg,_,149,_,EPI,.txt,C[13C]4H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glu-L_149_EPI.txt,12,_,glu-L,_,149,_,EPI,.txt,C2[13C]3H8NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_149_EPI.txt,12,_,met-L,_,149,_,EPI,.txt,C4[13C]H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_149_EPI.txt,12,_,met-L,_,149,_,EPI,.txt,C4[13C]H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_akg_150_EPI.txt,12,_,akg,_,150,_,EPI,.txt,[13C]5H5O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glu-L_150_EPI.txt,12,_,glu-L,_,150,_,EPI,.txt,C[13C]4H8NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_150_EPI.txt,12,_,met-L,_,150,_,EPI,.txt,C3[13C]2H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_150_EPI.txt,12,_,met-L,_,150,_,EPI,.txt,C3[13C]2H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glu-L_151_EPI.txt,12,_,glu-L,_,151,_,EPI,.txt,[13C]5H8NO4-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_151_EPI.txt,12,_,met-L,_,151,_,EPI,.txt,C2[13C]3H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_151_EPI.txt,12,_,met-L,_,151,_,EPI,.txt,C2[13C]3H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_152_EPI.txt,12,_,met-L,_,152,_,EPI,.txt,C[13C]4H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_152_EPI.txt,12,_,met-L,_,152,_,EPI,.txt,C[13C]4H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_met-L_153_EPI.txt,12,_,met-L,_,153,_,EPI,.txt,[13C]5H10NO2S-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_163_EPI.txt,12,_,phpyr,_,163,_,EPI,.txt,C9H7O3-,TRUE
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_164_EPI.txt,12,_,phe-L,_,164,_,EPI,.txt,C9H10NO2-,TRUE
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_164_EPI.txt,12,_,phpyr,_,164,_,EPI,.txt,C8[13C]H7O3-,TRUE
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_164_EPI.txt,12,_,phpyr,_,164,_,EPI,.txt,C8[13C]H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_165_EPI.txt,12,_,phe-L,_,165,_,EPI,.txt,C8[13C]H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_165_EPI.txt,12,_,phpyr,_,165,_,EPI,.txt,C7[13C]2H7O3-,TRUE
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_165_EPI.txt,12,_,phpyr,_,165,_,EPI,.txt,C7[13C]2H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_165_EPI.txt,12,_,phpyr,_,165,_,EPI,.txt,C7[13C]2H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_166_EPI.txt,12,_,phe-L,_,166,_,EPI,.txt,C7[13C]2H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_166_EPI.txt,12,_,phpyr,_,166,_,EPI,.txt,C6[13C]3H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_166_EPI.txt,12,_,phpyr,_,166,_,EPI,.txt,C6[13C]3H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_166_EPI.txt,12,_,phpyr,_,166,_,EPI,.txt,C6[13C]3H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pep_167_EPI.txt,12,_,pep,_,167,_,EPI,.txt,C3H4O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_167_EPI.txt,12,_,phe-L,_,167,_,EPI,.txt,C6[13C]3H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_167_EPI.txt,12,_,phpyr,_,167,_,EPI,.txt,C5[13C]4H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_167_EPI.txt,12,_,phpyr,_,167,_,EPI,.txt,C5[13C]4H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_167_EPI.txt,12,_,phpyr,_,167,_,EPI,.txt,C5[13C]4H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pep_168_EPI.txt,12,_,pep,_,168,_,EPI,.txt,C2[13C]H4O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_168_EPI.txt,12,_,phe-L,_,168,_,EPI,.txt,C5[13C]4H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_168_EPI.txt,12,_,phpyr,_,168,_,EPI,.txt,C4[13C]5H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_168_EPI.txt,12,_,phpyr,_,168,_,EPI,.txt,C4[13C]5H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_168_EPI.txt,12,_,phpyr,_,168,_,EPI,.txt,C4[13C]5H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_dhap_169_EPI.txt,12,_,dhap,_,169,_,EPI,.txt,C3H6O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pep_169_EPI.txt,12,_,pep,_,169,_,EPI,.txt,C[13C]2H4O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_169_EPI.txt,12,_,phe-L,_,169,_,EPI,.txt,C4[13C]5H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_169_EPI.txt,12,_,phpyr,_,169,_,EPI,.txt,C3[13C]6H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_169_EPI.txt,12,_,phpyr,_,169,_,EPI,.txt,C3[13C]6H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_169_EPI.txt,12,_,phpyr,_,169,_,EPI,.txt,C3[13C]6H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_dhap_170_EPI.txt,12,_,dhap,_,170,_,EPI,.txt,C2[13C]H6O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_pep_170_EPI.txt,12,_,pep,_,170,_,EPI,.txt,[13C]3H4O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_170_EPI.txt,12,_,phe-L,_,170,_,EPI,.txt,C3[13C]6H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_170_EPI.txt,12,_,phpyr,_,170,_,EPI,.txt,C2[13C]7H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_170_EPI.txt,12,_,phpyr,_,170,_,EPI,.txt,C2[13C]7H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_170_EPI.txt,12,_,phpyr,_,170,_,EPI,.txt,C2[13C]7H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_dhap_171_EPI.txt,12,_,dhap,_,171,_,EPI,.txt,C[13C]2H6O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyc3p_171_EPI.txt,12,_,glyc3p,_,171,_,EPI,.txt,C3H8O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_171_EPI.txt,12,_,phe-L,_,171,_,EPI,.txt,C2[13C]7H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_171_EPI.txt,12,_,phpyr,_,171,_,EPI,.txt,C[13C]8H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_171_EPI.txt,12,_,phpyr,_,171,_,EPI,.txt,C[13C]8H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_dhap_172_EPI.txt,12,_,dhap,_,172,_,EPI,.txt,[13C]3H6O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyc3p_172_EPI.txt,12,_,glyc3p,_,172,_,EPI,.txt,C2[13C]H8O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_172_EPI.txt,12,_,phe-L,_,172,_,EPI,.txt,C[13C]8H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phpyr_172_EPI.txt,12,_,phpyr,_,172,_,EPI,.txt,[13C]9H7O3-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_acon-C_173_EPI.txt,12,_,acon-C,_,173,_,EPI,.txt,C6H5O6-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyc3p_173_EPI.txt,12,_,glyc3p,_,173,_,EPI,.txt,C[13C]2H8O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_phe-L_173_EPI.txt,12,_,phe-L,_,173,_,EPI,.txt,[13C]9H10NO2-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_skm_173_EPI.txt,12,_,skm,_,173,_,EPI,.txt,C7H9O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_acon-C_174_EPI.txt,12,_,acon-C,_,174,_,EPI,.txt,C5[13C]H5O6-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_acon-C_174_EPI.txt,12,_,acon-C,_,174,_,EPI,.txt,C5[13C]H5O6-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_glyc3p_174_EPI.txt,12,_,glyc3p,_,174,_,EPI,.txt,[13C]3H8O6P-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_skm_174_EPI.txt,12,_,skm,_,174,_,EPI,.txt,C6[13C]H9O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_skm_174_EPI.txt,12,_,skm,_,174,_,EPI,.txt,C6[13C]H9O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_acon-C_175_EPI.txt,12,_,acon-C,_,175,_,EPI,.txt,C4[13C]2H5O6-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_acon-C_175_EPI.txt,12,_,acon-C,_,175,_,EPI,.txt,C4[13C]2H5O6-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_skm_175_EPI.txt,12,_,skm,_,175,_,EPI,.txt,C5[13C]2H9O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_skm_175_EPI.txt,12,_,skm,_,175,_,EPI,.txt,C5[13C]2H9O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_acon-C_176_EPI.txt,12,_,acon-C,_,176,_,EPI,.txt,C3[13C]3H5O6-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_acon-C_176_EPI.txt,12,_,acon-C,_,176,_,EPI,.txt,C3[13C]3H5O6-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_skm_176_EPI.txt,12,_,skm,_,176,_,EPI,.txt,C4[13C]3H9O5-,
WTEColi12C02,140221_0_OxicWTEcoliGlcM9_Broth-12,12_skm_176_EPI.txt,12,_,skm,_,176,_,EPI,.txt,C4[13C]3H9O5-,
