id,mapping_id,rxn_id,rxn_description,reactants_stoichiometry_tracked,products_stoichiometry_tracked,reactants_ids_tracked,products_ids_tracked,reactants_mapping,products_mapping,rxn_equation,used_,comment_,reactants_elements_tracked,products_elements_tracked,reactants_positions_tracked,products_positions_tracked,corrected
1743,full02,ADCL,,{-1},"{1,1}",{4adcho_c},"{pyr_c,4abz_c}",{abcdefghij},"{ihj,abcdefg}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2], [0, 1, 2, 3, 4, 5, 6]]",
846,central03,ADCS,,"{-1,-1}","{1,1}","{chor_c,gln_DASH_L_c}","{glu_DASH_L_c,4adcho_c}","{abcdefghij,klmno}","{klmno,abcdefghij}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
1744,full02,ADCS,,"{-1,-1}","{1,1}","{chor_c,gln_DASH_L_c}","{glu_DASH_L_c,4adcho_c}","{abcdefghij,klmno}","{klmno,abcdefghij}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
22,central03,ADK1,,"{-1,-1}","{1,1}","{amp_c,atp_c}","{adp_c,adp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
926,full02,ADK1,,"{-1,-1}","{1,1}","{amp_c,atp_c}","{adp_c,adp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
927,full02,ADK1,,"{-1,-1}","{1,1}","{amp_c,atp_c}","{adp_c,adp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
23,central03,ADK1_Full,,"{-1,-1}","{1,1}","{amp_c,atp_c}","{adp_c,adp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
311,central03,ADK1_reverse,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1222,full02,ADK1_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1223,full02,ADK1_reverse,,"{-1,-1}","{1,1}","{adp_c,adp_c}","{amp_c,atp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
313,central03,ADK1_reverse_Full,,"{-1,-1}","{1,1}","{adp_c,adp_c}","{amp_c,atp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
24,central03,ADK3,,"{-1,-1}","{1,1}","{amp_c,gtp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
928,full02,ADK3,,"{-1,-1}","{1,1}","{amp_c,gtp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
929,full02,ADK3,,"{-1,-1}","{1,1}","{amp_c,gtp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
26,central03,ADK3_Full,,"{-1,-1}","{1,1}","{amp_c,gtp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
314,central03,ADK3_reverse,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1224,full02,ADK3_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1225,full02,ADK3_reverse,,"{-1,-1}","{1,1}","{gdp_c,adp_c}","{gtp_c,amp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
315,central03,ADK3_reverse_Full,,"{-1,-1}","{1,1}","{gdp_c,adp_c}","{gtp_c,amp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
316,central03,ADK4_reverse,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1168,full02,ADK4_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1226,full02,ADK4_reverse,,"{-1,-1}","{1,1}","{idp_c,adp_c}","{amp_c,itp_c}","{abcdefghij,klmnopqrst}","{klmnopqrst,abcdefghij}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
317,central03,ADK4_reverse_Full,,"{-1,-1}","{1,1}","{idp_c,adp_c}","{amp_c,itp_c}","{abcdefghij,klmnopqrst}","{klmnopqrst,abcdefghij}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
88,central03,ADMDC,,{-1},"{1,1}",{amet_c},"{ametam_c,co2_c}",{123456789Aabcde},"{123456789Abcde,a}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0]]",
997,full02,ADMDC,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
998,full02,ADMDC,,{-1},"{1,1}",{amet_c},"{ametam_c,co2_c}",{123456789Aabcde},"{123456789Abcde,a}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0]]",
87,central03,ADMDC_ametNEG,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
318,central03,ADNCYC,adenylate cyclase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1228,full02,ADNCYC,adenylate cyclase,{-1},{1},{atp_c},{camp_c},{abcdefghij},{abcdefghij},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
1227,full02,ADNCYC,adenylate cyclase,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
320,central03,ADNCYC_Full,adenylate cyclase,{-1},{1},{atp_c},{camp_c},{abcdefghij},{abcdefghij},,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
321,central03,ADNK1,adenosine kinase,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1229,full02,ADNK1,adenosine kinase,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1230,full02,ADNK1,adenosine kinase,"{-1,-1}","{1,1}","{adn_c,atp_c}","{adp_c,amp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
322,central03,ADNK1_Full,adenosine kinase,"{-1,-1}","{1,1}","{adn_c,atp_c}","{adp_c,amp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
323,central03,ADNUC,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1231,full02,ADNUC,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
324,central03,ADPRDP,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1232,full02,ADPRDP,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1233,full02,ADPRDP,,{-1},"{1,1}",{adprib_c},"{r5p_c,amp_c}",{abcdefghijklmno},"{abcde,fghijklmno}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
325,central03,ADPRDP_Full,,{-1},"{1,1}",{adprib_c},"{r5p_c,amp_c}",{abcdefghijklmno},"{abcde,fghijklmno}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
326,central03,ADPT,,{-1},{},{prpp_c},{},{abcde},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
1234,full02,ADPT,,{-1},{},{prpp_c},{},{abcde},"{""""}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4]]",[],
1235,full02,ADPT,,"{-1,-1}",{1},"{ade_c,prpp_c}",{amp_c},"{abcde,fghij}",{abcdefghij},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
327,central03,ADPT_Full,,"{-1,-1}",{1},"{ade_c,prpp_c}",{amp_c},"{abcde,fghij}",{abcdefghij},,f,,"[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
57,central03,ADSL1r,,{-1},"{1,1}",{dcamp_c},"{amp_c,fum_c}",{abcdefghijklmn},"{abcdefghij,klmn}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]",TRUE
961,full02,ADSL1r,,{-1},"{1,1}",{dcamp_c},"{amp_c,fum_c}",{abcdefghijklmn},"{abcdefghij,klmn}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]",TRUE
234,central03,ADSL2r,,{-1},"{1,1}",{25aics_c},"{aicar_c,fum_c}",{abcdefghijklm},"{abcdefghi,jklm}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3]]",TRUE
1142,full02,ADSL2r,,{-1},"{1,1}",{25aics_c},"{aicar_c,fum_c}",{abcdefghijklm},"{abcdefghi,jklm}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3]]",TRUE
58,central03,ADSS,,"{-1,-1}",{1},"{imp_c,asp_DASH_L_c}",{dcamp_c},"{abcdefghij,klmn}",{abcdefghijklmn},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",
962,full02,ADSS,,"{-1,-1}",{1},"{imp_c,asp_DASH_L_c}",{dcamp_c},"{abcdefghij,klmn}",{abcdefghijklmn},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",
328,central03,AGDC,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1236,full02,AGDC,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
27,central03,AGPR,,{-1},{1},{acg5sa_c},{acg5p_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
930,full02,AGPR,,{-1},{1},{acg5sa_c},{acg5p_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
28,central03,AGPR_reverse,,{-1},{1},{acg5p_c},{acg5sa_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
931,full02,AGPR_reverse,,{-1},{1},{acg5p_c},{acg5sa_c},{abcdefg},{abcdefg},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]",
329,central03,AHCYSNS,,{-1},{},{ahcys_c},{},{123456789Aabcd},"{""""}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]",[],"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]",[],
