sample_name_short,met_id,sample_id,time [hr],OD600,culture_density [gDW*L-1],concentration [mM],growth_rate [hr-1],,,
OxicEvo04gndEvo02EPEcoliGlc_Broth-2,ac,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,17664588.88,0.972005487,0.437402469,5.48188,0.829617309,12.91171981,11.98995292,
OxicEvo04gndEvo02EPEcoliGlc_Broth-2,glc-D,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,17664584.58,0.027440143,0.012348064,22.54505,0.829617309,,,
OxicEvo04gndEvo02EPEcoliGlc_Broth-2,glc-D,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,17664586.26,0.110888977,0.049900039,22.24716,0.829617309,,-7.932738547,
OxicEvo04gndEvo02EPEcoliGlc_Broth-2,glc-D,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,17664587.03,0.209467674,0.094260453,21.67641,0.829617309,,-12.86620098,
OxicEvo04gndEvo02EPEcoliGlc_Broth-2,glc-D,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,17664587.46,0.300086348,0.135038857,20.67017,0.829617309,,-24.67580678,
OxicEvo04gndEvo02EPEcoliGlc_Broth-2,glc-D,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,17664588.44,0.678483808,0.305317714,18.63619,0.829617309,,-11.94499443,
OxicEvo04gndEvo02EPEcoliGlc_Broth-2,glc-D,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-2,17664588.88,0.972005487,0.437402469,16.78099,0.829617309,-13.76960463,-14.045527,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,ac,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664585.14,0.095008122,0.042753655,0.418,0.843111092,,,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,ac,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664586.26,0.24357781,0.109610015,1.43315,0.843111092,,15.18404543,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,ac,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664587.03,0.464899665,0.209204849,2.95154,0.843111092,,15.24567014,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,ac,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664587.41,0.64227348,0.289023066,4.09111,0.843111092,,14.27706668,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,ac,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664587.91,0.979037297,0.440566784,5.85129,0.843111092,14.95510958,11.61499813,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,glc-D,140812_1_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664583.88,0.032655774,0.014695098,22.59413,0.843111092,,,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,glc-D,140812_2_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664585.14,0.095008122,0.042753655,22.35545,0.843111092,,-8.506495906,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,glc-D,140812_3_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664586.26,0.24357781,0.109610015,21.36909,0.843111092,,-14.75342073,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,glc-D,140812_4_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664587.03,0.464899665,0.209204849,19.79201,0.843111092,,-15.83495773,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,glc-D,140812_5_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664587.41,0.64227348,0.289023066,18.56204,0.843111092,,-15.40964022,
OxicEvo04gndEvo02EPEcoliGlc_Broth-3,glc-D,140812_6_OxicEvo04gndEvo02EPEcoliGlcM9_Broth-3,17664587.91,0.979037297,0.440566784,16.40042,0.843111092,-15.05681966,-14.26400269,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,ac,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664950.64,0.105472197,0.047462489,0.50202,0.844750138,,,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,ac,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664951.4,0.201560414,0.090702186,1.06808,0.844750138,,13.09121091,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,ac,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664952.3,0.431110434,0.193999695,2.58509,0.844750138,,14.68583336,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,ac,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664952.79,0.648498821,0.291824469,4.05445,0.844750138,,15.02032601,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,ac,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664953.34,1.032019415,0.464408737,6.29084,0.844750138,14.0181555,12.95824952,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,glc-D,140813_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664949.37,0.036177253,0.016279764,22.50203,0.844750138,,,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,glc-D,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664950.64,0.105472197,0.047462489,22.24307,0.844750138,,-8.304598127,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,glc-D,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664951.4,0.201560414,0.090702186,21.60064,0.844750138,,-14.85741198,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,glc-D,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664952.3,0.431110434,0.193999695,19.97281,0.844750138,,-15.75865691,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,glc-D,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664952.79,0.648498821,0.291824469,18.25336,0.844750138,,-17.57683587,
OxicEvo04gndEvo03EPEcoliGlc_Broth-2,glc-D,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-2,17664953.34,1.032019415,0.464408737,15.28284,0.844750138,-15.67431421,-17.21199763,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,ac,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664950.64,0.108324646,0.048746091,0.49086,0.847768161,,,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,ac,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664951.4,0.207491067,0.09337098,1.11534,0.847768161,,13.99398422,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,ac,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664952.3,0.445002383,0.200251072,2.6253,0.847768161,,14.12760758,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,ac,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664952.79,0.670372983,0.301667843,4.10681,0.847768161,,14.60813629,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,ac,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664953.34,1.068602218,0.480870998,6.26297,0.847768161,14.28825616,12.03193097,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,glc-D,140813_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664949.37,0.037013882,0.016656247,22.60786,0.847768161,,,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,glc-D,140813_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664950.64,0.108324646,0.048746091,22.18946,0.847768161,,-13.03839315,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,glc-D,140813_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664951.4,0.207491067,0.09337098,21.58713,0.847768161,,-13.49762445,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,glc-D,140813_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664952.3,0.445002383,0.200251072,19.90283,0.847768161,,-15.75878132,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,glc-D,140813_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664952.79,0.670372983,0.301667843,18.15752,0.847768161,,-17.20928401,
OxicEvo04gndEvo03EPEcoliGlc_Broth-3,glc-D,140813_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-3,17664953.34,1.068602218,0.480870998,15.1717,0.847768161,-16.13705638,-16.66164855,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,ac,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664950.69,0.08800118,0.039600531,0.52332,0.878879103,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,ac,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664951.84,0.241787971,0.108804587,1.53668,0.878879103,,14.64307236,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,ac,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664952.74,0.533283077,0.239977385,3.57404,0.878879103,,15.53187883,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,ac,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664953.24,0.827568544,0.372405845,5.53011,0.878879103,,14.77076753,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,ac,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664953.72,1.265577102,0.569509696,7.83129,0.878879103,15.10671027,11.67496216,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,glc-D,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664949.44,0.02933412,0.013200354,22.59344,0.878879103,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,glc-D,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664950.69,0.08800118,0.039600531,22.33629,0.878879103,,-9.74046499,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,glc-D,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664951.84,0.241787971,0.108804587,21.36074,0.878879103,,-14.0967171,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,glc-D,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664952.74,0.533283077,0.239977385,19.19606,0.878879103,,-16.50250691,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,glc-D,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664953.24,0.827568544,0.372405845,17.04255,0.878879103,,-16.26168572,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-1,glc-D,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-1,17664953.72,1.265577102,0.569509696,14.32965,0.878879103,-15.31097259,-13.76381024,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,ac,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664950.69,0.086200439,0.038790198,0.50541,0.880482025,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,ac,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664951.84,0.237277324,0.106774796,1.49739,0.880482025,,14.59124607,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,ac,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664952.74,0.52409,0.2358405,3.56806,0.880482025,,16.04353391,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,ac,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664953.24,0.813954475,0.366279514,5.32157,0.880482025,,13.44314055,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,ac,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664953.72,1.245722238,0.560575007,7.74977,0.880482025,14.84436049,12.49745922,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,glc-D,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664949.44,0.02867635,0.012904358,22.59464,0.880482025,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,glc-D,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664950.69,0.086200439,0.038790198,22.2965,0.880482025,,-11.51749367,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,glc-D,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664951.84,0.237277324,0.106774796,21.36473,0.880482025,,-13.70560429,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,glc-D,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664952.74,0.52409,0.2358405,19.27134,0.880482025,,-16.21956828,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,glc-D,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664953.24,0.813954475,0.366279514,17.16278,0.880482025,,-16.16510225,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,glc-D,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664953.72,1.245722238,0.560575007,14.48912,0.880482025,-15.16723671,-13.76079269,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,succ,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664953.24,0.813954475,0.366279514,0.06262,0.880482025,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-2,succ,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-2,17664953.72,1.245722238,0.560575007,0.1092,0.880482025,,0.239737934,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,ac,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664950.69,0.089108229,0.040098703,0.47511,0.873045726,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,ac,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664951.84,0.243192732,0.10943673,1.57294,0.873045726,,15.83301477,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,ac,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664952.74,0.533572749,0.240107737,3.59514,0.873045726,,15.47550633,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,ac,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664953.24,0.825606514,0.371522931,5.51588,0.873045726,,14.61581372,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,ac,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664953.72,1.259021846,0.566559831,7.83702,0.873045726,15.21547345,11.90103003,0.996103242
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,glc-D,140813_1_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664949.44,0.02992052,0.013464234,22.48576,0.873045726,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,glc-D,140813_2_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664950.69,0.089108229,0.040098703,22.39197,0.873045726,,-3.521376752,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,glc-D,140813_3_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664951.84,0.243192732,0.10943673,21.37195,0.873045726,,-14.71083111,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,glc-D,140813_4_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664952.74,0.533572749,0.240107737,19.07535,0.873045726,,-17.57543657,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,glc-D,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664953.24,0.825606514,0.371522931,16.98819,0.873045726,,-15.88218174,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,glc-D,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664953.72,1.259021846,0.566559831,14.08027,0.873045726,-15.93290152,-14.90958893,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,succ,140813_5_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664953.24,0.825606514,0.371522931,0.06989,0.873045726,,,
OxicEvo04sdhCBEvo01EPEcoliGlc_Broth-3,succ,140813_6_OxicEvo04sdhCBEvo01EPEcoliGlcM9_Broth-3,17664953.72,1.259021846,0.566559831,0.1481,0.873045726,,0.401001042,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,ac,140814_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665317.4,0.132916012,0.059812205,0.85253,0.939335293,,,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,ac,140814_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665318.08,0.252546794,0.113646057,1.70693,0.939335293,,15.87105451,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,ac,140814_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665318.63,0.423363423,0.19051354,2.89747,0.939335293,,15.48821365,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,ac,140814_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665319.06,0.636049416,0.286222237,4.39292,0.939335293,,15.62501678,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,ac,140814_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665319.71,1.171270342,0.527071654,6.21459,0.939335293,15.61696016,7.563522575,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,glc-D,140814_1_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665316.1,0.039196269,0.017638321,22.5554,0.939335293,,,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,glc-D,140814_2_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665317.4,0.132916012,0.059812205,21.95227,0.939335293,,-14.30103038,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,glc-D,140814_3_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665318.08,0.252546794,0.113646057,21.10217,0.939335293,,-15.79117912,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,glc-D,140814_4_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665318.63,0.423363423,0.19051354,19.78839,0.939335293,,-17.09149237,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,glc-D,140814_5_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665319.06,0.636049416,0.286222237,18.10676,0.939335293,,-17.57029454,
OxicEvo04gndEvo03EPEcoliGlc_Broth-1,glc-D,140814_6_OxicEvo04gndEvo03EPEcoliGlcM9_Broth-1,17665319.71,1.171270342,0.527071654,15.59847,0.939335293,-13.93377819,-10.41434949,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,ac,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665314.85,0.047209049,0.021244072,0.29409,0.907578622,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,ac,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665316.03,0.138179509,0.062180779,0.88567,0.907578622,,14.45108909,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,ac,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665316.7,0.253054795,0.113874658,1.60954,0.907578622,,14.00301199,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,ac,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665317.4,0.477665683,0.214949557,3.29513,0.907578622,,16.67664282,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,ac,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665317.86,0.729564493,0.328304022,4.90661,0.907578622,,14.21629051,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,ac,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665318.51,1.31602864,0.592212888,7.07441,0.907578622,12.12899133,8.214199211,0.999102194
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,glc-D,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665314.85,0.047209049,0.021244072,22.4481,0.907578622,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,glc-D,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665316.03,0.138179509,0.062180779,21.92854,0.907578622,,-12.69178784,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,glc-D,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665316.7,0.253054795,0.113874658,21.11359,0.907578622,,-15.76492273,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,glc-D,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665317.4,0.477665683,0.214949557,19.3942,0.907578622,,-17.0110483,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,glc-D,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665317.86,0.729564493,0.328304022,17.64291,0.907578622,,-15.44967819,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,glc-D,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665318.51,1.31602864,0.592212888,15.03046,0.907578622,-15.90642373,-9.899061135,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,succ,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665317.4,0.477665683,0.214949557,0.06441,0.907578622,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,succ,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665317.86,0.729564493,0.328304022,0.10789,0.907578622,,0.38357554,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-1,succ,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-1,17665318.51,1.31602864,0.592212888,0.2025,0.907578622,0.364699016,0.358494966,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,ac,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665314.85,0.047776619,0.021499479,0.31383,0.915482433,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,ac,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665316.03,0.141154814,0.063519666,0.91104,0.915482433,,14.21245434,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,ac,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665316.7,0.259869318,0.116941193,1.72247,0.915482433,,15.18919524,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,ac,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665317.4,0.493250217,0.221962598,3.46952,0.915482433,,16.6351803,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,ac,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665317.86,0.756151477,0.340268165,5.12782,0.915482433,,14.01709187,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,ac,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665318.51,1.371013193,0.616955937,7.4437,0.915482433,12.20865042,8.37001209,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,glc-D,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665314.85,0.047776619,0.021499479,22.4051,0.915482433,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,glc-D,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665316.03,0.141154814,0.063519666,21.84229,0.915482433,,-13.39380022,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,glc-D,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665316.7,0.259869318,0.116941193,21.06475,0.915482433,,-14.55480678,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,glc-D,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665317.4,0.493250217,0.221962598,19.21675,0.915482433,,-17.59641292,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,glc-D,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665317.86,0.756151477,0.340268165,17.34301,0.915482433,,-15.83813889,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,glc-D,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665318.51,1.371013193,0.616955937,14.54404,0.915482433,-13.52328788,-10.11598733,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,succ,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665317.4,0.493250217,0.221962598,0.06887,0.915482433,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,succ,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665317.86,0.756151477,0.340268165,0.11106,0.915482433,,0.356618891,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-2,succ,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-2,17665318.51,1.371013193,0.616955937,0.22536,0.915482433,0.399190519,0.413101016,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,ac,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665314.85,0.047700739,0.021465332,0.27718,0.90870726,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,ac,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665316.03,0.139805263,0.062912368,0.91029,0.90870726,,15.27515742,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,ac,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665316.7,0.256224834,0.115301175,1.67234,0.90870726,,14.54604614,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,ac,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665317.4,0.484031699,0.217814265,3.33147,0.90870726,,16.18456736,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,ac,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665317.86,0.739677136,0.332854711,4.99362,0.90870726,,14.44839661,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,ac,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665318.51,1.335249581,0.600862312,7.23509,0.90870726,12.2176441,8.363456848,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,glc-D,140814_1_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665314.85,0.047700739,0.021465332,22.47532,0.90870726,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,glc-D,140814_2_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665316.03,0.139805263,0.062912368,22.0403,0.90870726,,-10.49580481,
