component_group_name,actual_concentration,sample_type,sample_name
adpglc,0.2,Standard,140826_CM2_Level4
chor,10.0,Standard,140826_CM2_Level4
fol,4.0,Standard,140826_CM2_Level4
fol,4.0,Standard,140826_CM2_Level4
dgdp,0.2,Standard,140826_CM2_Level4
dgdp,0.2,Standard,140826_CM2_Level4
gdp,4.0,Standard,140826_CM2_Level4
gdp,4.0,Standard,140826_CM2_Level4
6pgc,0.0,Standard,140826_CM2_Level4
Pool_2pg_3pg,0.0,Standard,140826_CM2_Level4
Pool_2pg_3pg,0.0,Standard,140826_CM2_Level4
dcdp,2.0,Standard,140826_CM2_Level4
dcdp,2.0,Standard,140826_CM2_Level4
adp,0.2,Standard,140826_CM2_Level4
adp,0.2,Standard,140826_CM2_Level4
2mcit,0.0,Standard,140826_CM2_Level4
2mcit,0.0,Standard,140826_CM2_Level4
udp,0.4,Standard,140826_CM2_Level4
udp,0.4,Standard,140826_CM2_Level4
acon-C,2.0,Standard,140826_CM2_Level4
acon-C,2.0,Standard,140826_CM2_Level4
nadp,0.0,Standard,140826_CM2_Level4
nadp,0.0,Standard,140826_CM2_Level4
pep,0.0,Standard,140826_CM2_Level4
pep,0.0,Standard,140826_CM2_Level4
dadp,0.4,Standard,140826_CM2_Level4
dadp,0.4,Standard,140826_CM2_Level4
cit,4.0,Standard,140826_CM2_Level4
cit,4.0,Standard,140826_CM2_Level4
icit,0.0,Standard,140826_CM2_Level4
icit,0.0,Standard,140826_CM2_Level4
fad,40.0,Standard,140826_CM2_Level4
fad,40.0,Standard,140826_CM2_Level4
fdp,0.0,Standard,140826_CM2_Level4
fdp,0.0,Standard,140826_CM2_Level4
udpglcur,0.1,Standard,140826_CM2_Level4
udpglcur,0.1,Standard,140826_CM2_Level4
dgtp,0.0,Standard,140826_CM2_Level4
ctp,0.0,Standard,140826_CM2_Level4
ctp,0.0,Standard,140826_CM2_Level4
dctp,0.0,Standard,140826_CM2_Level4
dctp,0.0,Standard,140826_CM2_Level4
ditp,0.0,Standard,140826_CM2_Level4
ditp,0.0,Standard,140826_CM2_Level4
dutp,0.0,Standard,140826_CM2_Level4
dutp,0.0,Standard,140826_CM2_Level4
itp,0.0,Standard,140826_CM2_Level4
itp,0.0,Standard,140826_CM2_Level4
utp,0.0,Standard,140826_CM2_Level4
utp,0.0,Standard,140826_CM2_Level4
23dpg,0.0,Standard,140826_CM2_Level4
23dpg,0.0,Standard,140826_CM2_Level4
atp,0.0,Standard,140826_CM2_Level4
atp,0.0,Standard,140826_CM2_Level4
datp,0.0,Standard,140826_CM2_Level4
datp,0.0,Standard,140826_CM2_Level4
dttp,0.0,Standard,140826_CM2_Level4
dttp,0.0,Standard,140826_CM2_Level4
gtp,0.0,Standard,140826_CM2_Level4
gtp,0.0,Standard,140826_CM2_Level4
prpp,0.0,Standard,140826_CM2_Level4
prpp,0.0,Standard,140826_CM2_Level4
nadph,0.0,Standard,140826_CM2_Level4
nadph,0.0,Standard,140826_CM2_Level4
phpyr,0.0,Standard,140826_CM2_Level4
phpyr,0.0,Standard,140826_CM2_Level4
coa,1.0,Standard,140826_CM2_Level4
accoa,0.0,Standard,140826_CM2_Level4
malcoa,0.0,Standard,140826_CM2_Level4
succoa,0.0,Standard,140826_CM2_Level4
arg-L,0.0,Standard,140826_CM2_Level3
orn,0.0,Standard,140826_CM2_Level3
his-L,0.0,Standard,140826_CM2_Level3
his-L,0.0,Standard,140826_CM2_Level3
asn-L,0.0,Standard,140826_CM2_Level3
asn-L,0.0,Standard,140826_CM2_Level3
ser-L,0.0,Standard,140826_CM2_Level3
ser-L,0.0,Standard,140826_CM2_Level3
citr-L,0.0,Standard,140826_CM2_Level3
gln-L,0.0,Standard,140826_CM2_Level3
gln-L,0.0,Standard,140826_CM2_Level3
Hexose_Pool_fru_glc-D,0.0,Standard,140826_CM2_Level3
Hexose_Pool_fru_glc-D,0.0,Standard,140826_CM2_Level3
Lcystin,0.0,Standard,140826_CM2_Level3
thr-L,0.0,Standard,140826_CM2_Level3
ala-L,0.0,Standard,140826_CM2_Level3
ala-L,0.0,Standard,140826_CM2_Level3
cytd,0.0,Standard,140826_CM2_Level3
ura,0.0,Standard,140826_CM2_Level3
AICAr,0.0,Standard,140826_CM2_Level3
met-L,0.0,Standard,140826_CM2_Level3
uri,0.0,Standard,140826_CM2_Level3
uri,0.0,Standard,140826_CM2_Level3
gua,0.0,Standard,140826_CM2_Level3
hxan,0.0,Standard,140826_CM2_Level3
tyr-L,0.0,Standard,140826_CM2_Level3
tyr-L,0.0,Standard,140826_CM2_Level3
xan,0.0,Standard,140826_CM2_Level3
ins,0.0,Standard,140826_CM2_Level3
ins,0.0,Standard,140826_CM2_Level3
gsn,0.0,Standard,140826_CM2_Level3
gsn,0.0,Standard,140826_CM2_Level3
thym,0.0,Standard,140826_CM2_Level3
ade,0.0,Standard,140826_CM2_Level3
ade,0.0,Standard,140826_CM2_Level3
gam6p,0.0,Standard,140826_CM2_Level3
gam6p,0.0,Standard,140826_CM2_Level3
adn,0.0,Standard,140826_CM2_Level3
phe-L,0.0,Standard,140826_CM2_Level3
phe-L,0.0,Standard,140826_CM2_Level3
asp-L,0.0,Standard,140826_CM2_Level3
asp-L,0.0,Standard,140826_CM2_Level3
glu-L,0.0,Standard,140826_CM2_Level3
glu-L,0.0,Standard,140826_CM2_Level3
skm,2.0,Standard,140826_CM2_Level3
skm,2.0,Standard,140826_CM2_Level3
glx,0.0,Standard,140826_CM2_Level3
glyclt,200.0,Standard,140826_CM2_Level3
glyclt,200.0,Standard,140826_CM2_Level3
trp-L,0.0,Standard,140826_CM2_Level3
trp-L,0.0,Standard,140826_CM2_Level3
5oxpro,1.6,Standard,140826_CM2_Level3
5oxpro,1.6,Standard,140826_CM2_Level3
lac-L,40.0,Standard,140826_CM2_Level3
lac-L,40.0,Standard,140826_CM2_Level3
urate,0.0,Standard,140826_CM2_Level3
urate,0.0,Standard,140826_CM2_Level3
gthrd,0.0,Standard,140826_CM2_Level3
gthrd,0.0,Standard,140826_CM2_Level3
nad,0.0,Standard,140826_CM2_Level3
nad,0.0,Standard,140826_CM2_Level3
pyr,80.0,Standard,140826_CM2_Level3
pyr,80.0,Standard,140826_CM2_Level3
f6p,8.0,Standard,140826_CM2_Level3
f6p,8.0,Standard,140826_CM2_Level3
g3p,0.0,Standard,140826_CM2_Level3
g3p,0.0,Standard,140826_CM2_Level3
g6p,0.0,Standard,140826_CM2_Level3
g6p,0.0,Standard,140826_CM2_Level3
r5p,0.0,Standard,140826_CM2_Level3
r5p,0.0,Standard,140826_CM2_Level3
s7p,0.0,Standard,140826_CM2_Level3
s7p,0.0,Standard,140826_CM2_Level3
glyc3p,0.0,Standard,140826_CM2_Level3
glyc3p,0.0,Standard,140826_CM2_Level3
r5p,0.0,Standard,140826_CM2_Level3
r5p,0.0,Standard,140826_CM2_Level3
g1p,80.0,Standard,140826_CM2_Level3
g1p,80.0,Standard,140826_CM2_Level3
cmp,0.0,Standard,140826_CM2_Level3
cmp,0.0,Standard,140826_CM2_Level3
ru5p-D,3.2,Standard,140826_CM2_Level3
ru5p-D,3.2,Standard,140826_CM2_Level3
2obut,0.0,Standard,140826_CM2_Level3
2obut,0.0,Standard,140826_CM2_Level3
f1p,0.0,Standard,140826_CM2_Level3
f1p,0.0,Standard,140826_CM2_Level3
ru5p-D,3.2,Standard,140826_CM2_Level3
ru5p-D,3.2,Standard,140826_CM2_Level3
dcmp,0.0,Standard,140826_CM2_Level3
dcmp,0.0,Standard,140826_CM2_Level3
ump,0.0,Standard,140826_CM2_Level3
ump,0.0,Standard,140826_CM2_Level3
dhap,20.0,Standard,140826_CM2_Level3
dhap,20.0,Standard,140826_CM2_Level3
dump,0.0,Standard,140826_CM2_Level3
dump,0.0,Standard,140826_CM2_Level3
dimp,0.0,Standard,140826_CM2_Level3
dimp,0.0,Standard,140826_CM2_Level3
35cgmp,0.0,Standard,140826_CM2_Level3
35cgmp,0.0,Standard,140826_CM2_Level3
dgmp,0.0,Standard,140826_CM2_Level3
dgmp,0.0,Standard,140826_CM2_Level3
dtmp,0.0,Standard,140826_CM2_Level3
ribflv,8.0,Standard,140826_CM2_Level3
amp,0.0,Standard,140826_CM2_Level3
amp,0.0,Standard,140826_CM2_Level3
gmp,0.0,Standard,140826_CM2_Level3
gmp,0.0,Standard,140826_CM2_Level3
imp,0.0,Standard,140826_CM2_Level3
imp,0.0,Standard,140826_CM2_Level3
camp,0.0,Standard,140826_CM2_Level3
camp,0.0,Standard,140826_CM2_Level3
gthox,0.0,Standard,140826_CM2_Level3
gthox,0.0,Standard,140826_CM2_Level3
btn,2.0,Standard,140826_CM2_Level3
btn,2.0,Standard,140826_CM2_Level3
mmal,0.0,Standard,140826_CM2_Level3
mmal,0.0,Standard,140826_CM2_Level3
succ,20.0,Standard,140826_CM2_Level3
succ,20.0,Standard,140826_CM2_Level3
mal-L,40.0,Standard,140826_CM2_Level3
glutacon,40.0,Standard,140826_CM2_Level3
fum,20.0,Standard,140826_CM2_Level3
udpg,0.5,Standard,140826_CM2_Level3
damp,0.0,Standard,140826_CM2_Level3
damp,0.0,Standard,140826_CM2_Level3
oxa,40.0,Standard,140826_CM2_Level3
oxa,40.0,Standard,140826_CM2_Level3
actp,40.0,Standard,140826_CM2_Level3
actp,40.0,Standard,140826_CM2_Level3
akg,0.8,Standard,140826_CM2_Level3
oaa,0.0,Standard,140826_CM2_Level3
dtdpglu,0.8,Standard,140826_CM2_Level3
dtdpglu,0.8,Standard,140826_CM2_Level3
nadh,0.0,Standard,140826_CM2_Level3
nadh,0.0,Standard,140826_CM2_Level3
adpglc,0.4,Standard,140826_CM2_Level3
adpglc,0.4,Standard,140826_CM2_Level3
chor,20.0,Standard,140826_CM2_Level3
fol,8.0,Standard,140826_CM2_Level3
fol,8.0,Standard,140826_CM2_Level3
dgdp,0.4,Standard,140826_CM2_Level3
dgdp,0.4,Standard,140826_CM2_Level3
gdp,8.0,Standard,140826_CM2_Level3
gdp,8.0,Standard,140826_CM2_Level3
6pgc,0.0,Standard,140826_CM2_Level3
Pool_2pg_3pg,0.0,Standard,140826_CM2_Level3
Pool_2pg_3pg,0.0,Standard,140826_CM2_Level3
dcdp,4.0,Standard,140826_CM2_Level3
dcdp,4.0,Standard,140826_CM2_Level3
adp,0.4,Standard,140826_CM2_Level3
adp,0.4,Standard,140826_CM2_Level3
2mcit,0.0,Standard,140826_CM2_Level3
2mcit,0.0,Standard,140826_CM2_Level3
udp,0.8,Standard,140826_CM2_Level3
udp,0.8,Standard,140826_CM2_Level3
acon-C,4.0,Standard,140826_CM2_Level3
acon-C,4.0,Standard,140826_CM2_Level3
nadp,0.0,Standard,140826_CM2_Level3
nadp,0.0,Standard,140826_CM2_Level3
pep,0.0,Standard,140826_CM2_Level3
pep,0.0,Standard,140826_CM2_Level3
dadp,0.8,Standard,140826_CM2_Level3
dadp,0.8,Standard,140826_CM2_Level3
cit,8.0,Standard,140826_CM2_Level3
cit,8.0,Standard,140826_CM2_Level3
icit,0.0,Standard,140826_CM2_Level3
icit,0.0,Standard,140826_CM2_Level3
fad,80.0,Standard,140826_CM2_Level3
fad,80.0,Standard,140826_CM2_Level3
fdp,0.0,Standard,140826_CM2_Level3
fdp,0.0,Standard,140826_CM2_Level3
udpglcur,0.2,Standard,140826_CM2_Level3
udpglcur,0.2,Standard,140826_CM2_Level3
dgtp,0.0,Standard,140826_CM2_Level3
ctp,0.0,Standard,140826_CM2_Level3
ctp,0.0,Standard,140826_CM2_Level3
dctp,0.0,Standard,140826_CM2_Level3
dctp,0.0,Standard,140826_CM2_Level3
ditp,0.0,Standard,140826_CM2_Level3
ditp,0.0,Standard,140826_CM2_Level3
dutp,0.0,Standard,140826_CM2_Level3
dutp,0.0,Standard,140826_CM2_Level3
itp,0.0,Standard,140826_CM2_Level3
itp,0.0,Standard,140826_CM2_Level3
utp,0.0,Standard,140826_CM2_Level3
utp,0.0,Standard,140826_CM2_Level3
23dpg,0.0,Standard,140826_CM2_Level3
23dpg,0.0,Standard,140826_CM2_Level3
atp,0.0,Standard,140826_CM2_Level3
atp,0.0,Standard,140826_CM2_Level3
datp,0.0,Standard,140826_CM2_Level3
datp,0.0,Standard,140826_CM2_Level3
dttp,0.0,Standard,140826_CM2_Level3
dttp,0.0,Standard,140826_CM2_Level3
gtp,0.0,Standard,140826_CM2_Level3
gtp,0.0,Standard,140826_CM2_Level3
prpp,0.0,Standard,140826_CM2_Level3
prpp,0.0,Standard,140826_CM2_Level3
nadph,0.0,Standard,140826_CM2_Level3
nadph,0.0,Standard,140826_CM2_Level3
phpyr,0.0,Standard,140826_CM2_Level3
phpyr,0.0,Standard,140826_CM2_Level3
coa,2.0,Standard,140826_CM2_Level3
accoa,0.0,Standard,140826_CM2_Level3
malcoa,0.0,Standard,140826_CM2_Level3
succoa,0.0,Standard,140826_CM2_Level3
arg-L,0.0,Standard,140826_CM2_Level2
orn,0.0,Standard,140826_CM2_Level2
his-L,0.0,Standard,140826_CM2_Level2
his-L,0.0,Standard,140826_CM2_Level2
asn-L,0.0,Standard,140826_CM2_Level2
asn-L,0.0,Standard,140826_CM2_Level2
ser-L,0.0,Standard,140826_CM2_Level2
ser-L,0.0,Standard,140826_CM2_Level2
citr-L,0.0,Standard,140826_CM2_Level2
gln-L,0.0,Standard,140826_CM2_Level2
gln-L,0.0,Standard,140826_CM2_Level2
Hexose_Pool_fru_glc-D,0.0,Standard,140826_CM2_Level2
Hexose_Pool_fru_glc-D,0.0,Standard,140826_CM2_Level2
Lcystin,0.0,Standard,140826_CM2_Level2
thr-L,0.0,Standard,140826_CM2_Level2
ala-L,0.0,Standard,140826_CM2_Level2
ala-L,0.0,Standard,140826_CM2_Level2
cytd,0.0,Standard,140826_CM2_Level2
ura,0.0,Standard,140826_CM2_Level2
AICAr,0.0,Standard,140826_CM2_Level2
met-L,0.0,Standard,140826_CM2_Level2
uri,0.0,Standard,140826_CM2_Level2
uri,0.0,Standard,140826_CM2_Level2
gua,0.0,Standard,140826_CM2_Level2
hxan,0.0,Standard,140826_CM2_Level2
tyr-L,0.0,Standard,140826_CM2_Level2
tyr-L,0.0,Standard,140826_CM2_Level2
xan,0.0,Standard,140826_CM2_Level2
ins,0.0,Standard,140826_CM2_Level2
ins,0.0,Standard,140826_CM2_Level2
gsn,0.0,Standard,140826_CM2_Level2
gsn,0.0,Standard,140826_CM2_Level2
thym,0.0,Standard,140826_CM2_Level2
ade,0.0,Standard,140826_CM2_Level2
ade,0.0,Standard,140826_CM2_Level2
gam6p,0.0,Standard,140826_CM2_Level2
gam6p,0.0,Standard,140826_CM2_Level2
adn,0.0,Standard,140826_CM2_Level2
phe-L,0.0,Standard,140826_CM2_Level2
phe-L,0.0,Standard,140826_CM2_Level2
asp-L,0.0,Standard,140826_CM2_Level2
asp-L,0.0,Standard,140826_CM2_Level2
glu-L,0.0,Standard,140826_CM2_Level2
glu-L,0.0,Standard,140826_CM2_Level2
skm,5.0,Standard,140826_CM2_Level2
skm,5.0,Standard,140826_CM2_Level2
glx,0.0,Standard,140826_CM2_Level2
glyclt,500.0,Standard,140826_CM2_Level2
glyclt,500.0,Standard,140826_CM2_Level2
trp-L,0.0,Standard,140826_CM2_Level2
trp-L,0.0,Standard,140826_CM2_Level2
5oxpro,4.0,Standard,140826_CM2_Level2
5oxpro,4.0,Standard,140826_CM2_Level2
lac-L,100.0,Standard,140826_CM2_Level2
lac-L,100.0,Standard,140826_CM2_Level2
urate,0.0,Standard,140826_CM2_Level2
urate,0.0,Standard,140826_CM2_Level2
gthrd,0.0,Standard,140826_CM2_Level2
gthrd,0.0,Standard,140826_CM2_Level2
nad,0.0,Standard,140826_CM2_Level2
nad,0.0,Standard,140826_CM2_Level2
pyr,200.0,Standard,140826_CM2_Level2
pyr,200.0,Standard,140826_CM2_Level2
f6p,20.0,Standard,140826_CM2_Level2
f6p,20.0,Standard,140826_CM2_Level2
g3p,0.0,Standard,140826_CM2_Level2
g3p,0.0,Standard,140826_CM2_Level2
g6p,0.0,Standard,140826_CM2_Level2
g6p,0.0,Standard,140826_CM2_Level2
r5p,0.0,Standard,140826_CM2_Level2
r5p,0.0,Standard,140826_CM2_Level2
s7p,0.0,Standard,140826_CM2_Level2
s7p,0.0,Standard,140826_CM2_Level2
glyc3p,0.0,Standard,140826_CM2_Level2
glyc3p,0.0,Standard,140826_CM2_Level2
r5p,0.0,Standard,140826_CM2_Level2
r5p,0.0,Standard,140826_CM2_Level2
g1p,200.0,Standard,140826_CM2_Level2
g1p,200.0,Standard,140826_CM2_Level2
cmp,0.0,Standard,140826_CM2_Level2
cmp,0.0,Standard,140826_CM2_Level2
ru5p-D,8.0,Standard,140826_CM2_Level2
ru5p-D,8.0,Standard,140826_CM2_Level2
2obut,0.0,Standard,140826_CM2_Level2
2obut,0.0,Standard,140826_CM2_Level2
f1p,0.0,Standard,140826_CM2_Level2
f1p,0.0,Standard,140826_CM2_Level2
ru5p-D,8.0,Standard,140826_CM2_Level2
ru5p-D,8.0,Standard,140826_CM2_Level2
dcmp,0.0,Standard,140826_CM2_Level2
dcmp,0.0,Standard,140826_CM2_Level2
ump,0.0,Standard,140826_CM2_Level2
ump,0.0,Standard,140826_CM2_Level2
dhap,50.0,Standard,140826_CM2_Level2
dhap,50.0,Standard,140826_CM2_Level2
dump,0.0,Standard,140826_CM2_Level2
dump,0.0,Standard,140826_CM2_Level2
dimp,0.0,Standard,140826_CM2_Level2
dimp,0.0,Standard,140826_CM2_Level2
35cgmp,0.0,Standard,140826_CM2_Level2
35cgmp,0.0,Standard,140826_CM2_Level2
dgmp,0.0,Standard,140826_CM2_Level2
dgmp,0.0,Standard,140826_CM2_Level2
dtmp,0.0,Standard,140826_CM2_Level2
ribflv,20.0,Standard,140826_CM2_Level2
amp,0.0,Standard,140826_CM2_Level2
amp,0.0,Standard,140826_CM2_Level2
gmp,0.0,Standard,140826_CM2_Level2
gmp,0.0,Standard,140826_CM2_Level2
imp,0.0,Standard,140826_CM2_Level2
imp,0.0,Standard,140826_CM2_Level2
camp,0.0,Standard,140826_CM2_Level2
camp,0.0,Standard,140826_CM2_Level2
gthox,0.0,Standard,140826_CM2_Level2
gthox,0.0,Standard,140826_CM2_Level2
btn,5.0,Standard,140826_CM2_Level2
btn,5.0,Standard,140826_CM2_Level2
mmal,0.0,Standard,140826_CM2_Level2
mmal,0.0,Standard,140826_CM2_Level2
succ,50.0,Standard,140826_CM2_Level2
succ,50.0,Standard,140826_CM2_Level2
mal-L,100.0,Standard,140826_CM2_Level2
glutacon,100.0,Standard,140826_CM2_Level2
fum,50.0,Standard,140826_CM2_Level2
udpg,1.25,Standard,140826_CM2_Level2
damp,0.0,Standard,140826_CM2_Level2
damp,0.0,Standard,140826_CM2_Level2
oxa,100.0,Standard,140826_CM2_Level2
oxa,100.0,Standard,140826_CM2_Level2
actp,100.0,Standard,140826_CM2_Level2
actp,100.0,Standard,140826_CM2_Level2
akg,2.0,Standard,140826_CM2_Level2
oaa,0.0,Standard,140826_CM2_Level2
dtdpglu,2.0,Standard,140826_CM2_Level2
dtdpglu,2.0,Standard,140826_CM2_Level2
nadh,0.0,Standard,140826_CM2_Level2
nadh,0.0,Standard,140826_CM2_Level2
adpglc,1.0,Standard,140826_CM2_Level2
adpglc,1.0,Standard,140826_CM2_Level2
chor,50.0,Standard,140826_CM2_Level2
fol,20.0,Standard,140826_CM2_Level2
fol,20.0,Standard,140826_CM2_Level2
dgdp,1.0,Standard,140826_CM2_Level2
dgdp,1.0,Standard,140826_CM2_Level2
gdp,20.0,Standard,140826_CM2_Level2
gdp,20.0,Standard,140826_CM2_Level2
6pgc,0.0,Standard,140826_CM2_Level2
Pool_2pg_3pg,0.0,Standard,140826_CM2_Level2
Pool_2pg_3pg,0.0,Standard,140826_CM2_Level2
dcdp,10.0,Standard,140826_CM2_Level2
dcdp,10.0,Standard,140826_CM2_Level2
adp,1.0,Standard,140826_CM2_Level2
adp,1.0,Standard,140826_CM2_Level2
2mcit,0.0,Standard,140826_CM2_Level2
2mcit,0.0,Standard,140826_CM2_Level2
udp,2.0,Standard,140826_CM2_Level2
udp,2.0,Standard,140826_CM2_Level2
acon-C,10.0,Standard,140826_CM2_Level2
acon-C,10.0,Standard,140826_CM2_Level2
nadp,0.0,Standard,140826_CM2_Level2
nadp,0.0,Standard,140826_CM2_Level2
pep,0.0,Standard,140826_CM2_Level2
pep,0.0,Standard,140826_CM2_Level2
dadp,2.0,Standard,140826_CM2_Level2
dadp,2.0,Standard,140826_CM2_Level2
cit,20.0,Standard,140826_CM2_Level2
cit,20.0,Standard,140826_CM2_Level2
icit,0.0,Standard,140826_CM2_Level2
icit,0.0,Standard,140826_CM2_Level2
fad,200.0,Standard,140826_CM2_Level2
fad,200.0,Standard,140826_CM2_Level2
fdp,0.0,Standard,140826_CM2_Level2
fdp,0.0,Standard,140826_CM2_Level2
udpglcur,0.5,Standard,140826_CM2_Level2
udpglcur,0.5,Standard,140826_CM2_Level2
dgtp,0.0,Standard,140826_CM2_Level2
ctp,0.0,Standard,140826_CM2_Level2
ctp,0.0,Standard,140826_CM2_Level2
dctp,0.0,Standard,140826_CM2_Level2
dctp,0.0,Standard,140826_CM2_Level2
ditp,0.0,Standard,140826_CM2_Level2
ditp,0.0,Standard,140826_CM2_Level2
dutp,0.0,Standard,140826_CM2_Level2
dutp,0.0,Standard,140826_CM2_Level2
itp,0.0,Standard,140826_CM2_Level2
itp,0.0,Standard,140826_CM2_Level2
utp,0.0,Standard,140826_CM2_Level2
utp,0.0,Standard,140826_CM2_Level2
23dpg,0.0,Standard,140826_CM2_Level2
23dpg,0.0,Standard,140826_CM2_Level2
atp,0.0,Standard,140826_CM2_Level2
atp,0.0,Standard,140826_CM2_Level2
datp,0.0,Standard,140826_CM2_Level2
datp,0.0,Standard,140826_CM2_Level2
dttp,0.0,Standard,140826_CM2_Level2
dttp,0.0,Standard,140826_CM2_Level2
gtp,0.0,Standard,140826_CM2_Level2
gtp,0.0,Standard,140826_CM2_Level2
prpp,0.0,Standard,140826_CM2_Level2
prpp,0.0,Standard,140826_CM2_Level2
nadph,0.0,Standard,140826_CM2_Level2
nadph,0.0,Standard,140826_CM2_Level2
phpyr,0.0,Standard,140826_CM2_Level2
phpyr,0.0,Standard,140826_CM2_Level2
coa,5.0,Standard,140826_CM2_Level2
accoa,0.0,Standard,140826_CM2_Level2
malcoa,0.0,Standard,140826_CM2_Level2
succoa,0.0,Standard,140826_CM2_Level2
arg-L,0.0,Standard,140826_CM2_Level1
orn,0.0,Standard,140826_CM2_Level1
his-L,0.0,Standard,140826_CM2_Level1
his-L,0.0,Standard,140826_CM2_Level1
asn-L,0.0,Standard,140826_CM2_Level1
asn-L,0.0,Standard,140826_CM2_Level1
ser-L,0.0,Standard,140826_CM2_Level1
ser-L,0.0,Standard,140826_CM2_Level1
citr-L,0.0,Standard,140826_CM2_Level1
gln-L,0.0,Standard,140826_CM2_Level1
gln-L,0.0,Standard,140826_CM2_Level1
Hexose_Pool_fru_glc-D,0.0,Standard,140826_CM2_Level1
Hexose_Pool_fru_glc-D,0.0,Standard,140826_CM2_Level1
Lcystin,0.0,Standard,140826_CM2_Level1
thr-L,0.0,Standard,140826_CM2_Level1
ala-L,0.0,Standard,140826_CM2_Level1
ala-L,0.0,Standard,140826_CM2_Level1
cytd,0.0,Standard,140826_CM2_Level1
ura,0.0,Standard,140826_CM2_Level1
AICAr,0.0,Standard,140826_CM2_Level1
met-L,0.0,Standard,140826_CM2_Level1
uri,0.0,Standard,140826_CM2_Level1
uri,0.0,Standard,140826_CM2_Level1
gua,0.0,Standard,140826_CM2_Level1
hxan,0.0,Standard,140826_CM2_Level1
tyr-L,0.0,Standard,140826_CM2_Level1
tyr-L,0.0,Standard,140826_CM2_Level1
xan,0.0,Standard,140826_CM2_Level1
ins,0.0,Standard,140826_CM2_Level1
ins,0.0,Standard,140826_CM2_Level1
gsn,0.0,Standard,140826_CM2_Level1
gsn,0.0,Standard,140826_CM2_Level1
thym,0.0,Standard,140826_CM2_Level1
ade,0.0,Standard,140826_CM2_Level1
ade,0.0,Standard,140826_CM2_Level1
gam6p,0.0,Standard,140826_CM2_Level1
gam6p,0.0,Standard,140826_CM2_Level1
adn,0.0,Standard,140826_CM2_Level1
phe-L,0.0,Standard,140826_CM2_Level1
phe-L,0.0,Standard,140826_CM2_Level1
asp-L,0.0,Standard,140826_CM2_Level1
asp-L,0.0,Standard,140826_CM2_Level1
glu-L,0.0,Standard,140826_CM2_Level1
glu-L,0.0,Standard,140826_CM2_Level1
skm,10.0,Standard,140826_CM2_Level1
skm,10.0,Standard,140826_CM2_Level1
glx,0.0,Standard,140826_CM2_Level1
glyclt,1000.0,Standard,140826_CM2_Level1
glyclt,1000.0,Standard,140826_CM2_Level1
trp-L,0.0,Standard,140826_CM2_Level1
trp-L,0.0,Standard,140826_CM2_Level1
5oxpro,8.0,Standard,140826_CM2_Level1
5oxpro,8.0,Standard,140826_CM2_Level1
lac-L,200.0,Standard,140826_CM2_Level1
lac-L,200.0,Standard,140826_CM2_Level1
urate,0.0,Standard,140826_CM2_Level1
urate,0.0,Standard,140826_CM2_Level1
gthrd,0.0,Standard,140826_CM2_Level1
gthrd,0.0,Standard,140826_CM2_Level1
nad,0.0,Standard,140826_CM2_Level1
nad,0.0,Standard,140826_CM2_Level1
pyr,400.0,Standard,140826_CM2_Level1
pyr,400.0,Standard,140826_CM2_Level1
f6p,40.0,Standard,140826_CM2_Level1
f6p,40.0,Standard,140826_CM2_Level1
g3p,0.0,Standard,140826_CM2_Level1
g3p,0.0,Standard,140826_CM2_Level1
g6p,0.0,Standard,140826_CM2_Level1
g6p,0.0,Standard,140826_CM2_Level1
r5p,0.0,Standard,140826_CM2_Level1
r5p,0.0,Standard,140826_CM2_Level1
s7p,0.0,Standard,140826_CM2_Level1
s7p,0.0,Standard,140826_CM2_Level1
glyc3p,0.0,Standard,140826_CM2_Level1
glyc3p,0.0,Standard,140826_CM2_Level1
r5p,0.0,Standard,140826_CM2_Level1
r5p,0.0,Standard,140826_CM2_Level1
g1p,400.0,Standard,140826_CM2_Level1
g1p,400.0,Standard,140826_CM2_Level1
cmp,0.0,Standard,140826_CM2_Level1
cmp,0.0,Standard,140826_CM2_Level1
ru5p-D,16.0,Standard,140826_CM2_Level1
ru5p-D,16.0,Standard,140826_CM2_Level1
2obut,0.0,Standard,140826_CM2_Level1
2obut,0.0,Standard,140826_CM2_Level1
f1p,0.0,Standard,140826_CM2_Level1
f1p,0.0,Standard,140826_CM2_Level1
ru5p-D,16.0,Standard,140826_CM2_Level1
ru5p-D,16.0,Standard,140826_CM2_Level1
dcmp,0.0,Standard,140826_CM2_Level1
dcmp,0.0,Standard,140826_CM2_Level1
ump,0.0,Standard,140826_CM2_Level1
ump,0.0,Standard,140826_CM2_Level1
dhap,100.0,Standard,140826_CM2_Level1
dhap,100.0,Standard,140826_CM2_Level1
dump,0.0,Standard,140826_CM2_Level1
dump,0.0,Standard,140826_CM2_Level1
dimp,0.0,Standard,140826_CM2_Level1
dimp,0.0,Standard,140826_CM2_Level1
35cgmp,0.0,Standard,140826_CM2_Level1
35cgmp,0.0,Standard,140826_CM2_Level1
dgmp,0.0,Standard,140826_CM2_Level1
dgmp,0.0,Standard,140826_CM2_Level1
dtmp,0.0,Standard,140826_CM2_Level1
ribflv,40.0,Standard,140826_CM2_Level1
amp,0.0,Standard,140826_CM2_Level1
amp,0.0,Standard,140826_CM2_Level1
gmp,0.0,Standard,140826_CM2_Level1
gmp,0.0,Standard,140826_CM2_Level1
imp,0.0,Standard,140826_CM2_Level1
imp,0.0,Standard,140826_CM2_Level1
camp,0.0,Standard,140826_CM2_Level1
