"id","mapping_id","rxn_id","rxn_description","reactants_stoichiometry_tracked","products_stoichiometry_tracked","reactants_ids_tracked","products_ids_tracked","reactants_mapping","products_mapping","rxn_equation","used_","comment_","reactants_elements_tracked","products_elements_tracked","reactants_positions_tracked","products_positions_tracked"
515,"central02","MALTATr_coa","","{-1,-1}","{1,1}","{malt_c,accoa_c}","{acmalt_c,coa_c}","{abcdefghijkl,ABCDEFGHIJKLMNOPQRSTUmn}","{abcdefghijklmn,ABCDEFGHIJKLMNOPQRSTU}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
538,"central02","MLTP2","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
516,"central02","MALTATr","","{-1,-1}","{1}","{malt_c,accoa_c}","{acmalt_c}","{abcdefghijkl,mn}","{abcdefghijklmn}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]"
517,"central02","MALTATr_reverse_coa","","{-1,-1}","{1,1}","{acmalt_c,coa_c}","{malt_c,accoa_c}","{abcdefghijklmn,ABCDEFGHIJKLMNOPQRSTU}","{abcdefghijkl,ABCDEFGHIJKLMNOPQRSTUmn}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]]"
518,"central02","MALTATr_reverse","","{-1}","{1,1}","{acmalt_c}","{malt_c,accoa_c}","{abcdefghijklmn}","{abcdefghijkl,mn}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1]]"
519,"central02","MAN6PI","","{-1}","{1}","{man6p_c}","{f6p_c}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
520,"central02","MAN6PI_reverse","","{-1}","{1}","{f6p_c}","{man6p_c}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
521,"central02","MANAO","","{-1}","{1}","{mana_c}","{fruur_c}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
522,"central02","MANAO_reverse","","{-1}","{1}","{fruur_c}","{mana_c}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
523,"central02","MCITD","","{-1}","{1}","{2mcit_c}","{2mcacn_c}","{abcdefg}","{abcdefg}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]"
524,"central02","MCITL2","","{-1}","{0.5,0.5,1}","{micit_c}","{succ_c,succ_c,pyr_c}","{abcdefg}","{edcf,fcde,abg}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3], [0, 1, 2, 3], [0, 1, 2]]"
525,"central02","MCITL2_reverse","","{-0.5,-0.5,-1}","{1}","{succ_c,succ_c,pyr_c}","{micit_c}","{edcf,fcde,abg}","{abcdefg}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]"
526,"central02","MCITS","","{-1,-1}","{1}","{oaa_c,ppcoa_c}","{2mcit_c}","{abcd,efg}","{efbcdag}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]"
527,"central02","MCOATA_coa","","{-1}","{1}","{malcoa_c}","{coa_c}","{ABCDEFGHIJKLMNOPQRSTUabc}","{ABCDEFGHIJKLMNOPQRSTU}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
528,"central02","MCOATA","","{-1}","{}","{malcoa_c}","{}","{abc}","{""""}","",t,"","[[""C"", ""C"", ""C""]]","[]","[[0, 1, 2]]","[]"
529,"central02","METOX1s","methionine oxidation (spontaneous)","{-1}","{}","{met_DASH_L_c}","{}","{abcde}","{""""}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4]]","[]"
530,"central02","METOX2s","methionine oxidation 2 (spontaneous)","{-1}","{}","{met_DASH_L_c}","{}","{abcde}","{""""}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4]]","[]"
531,"central02","MICITDr","","{-1}","{1}","{2mcacn_c}","{micit_c}","{abcdefg}","{abcdefg}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]"
532,"central02","MICITDr_reverse","","{-1}","{1}","{micit_c}","{2mcacn_c}","{abcdefg}","{abcdefg}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3, 4, 5, 6]]"
533,"central02","MLTG3","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
534,"central02","MLTG4","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
535,"central02","MLTG5","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
539,"central02","MLTP2_reverse","","{-1}","{}","{g1p_c}","{}","{abcdef}","{""""}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4, 5]]","[]"
540,"central02","MLTP3","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
541,"central02","MLTP3_reverse","","{-1}","{}","{g1p_c}","{}","{abcdef}","{""""}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4, 5]]","[]"
542,"central02","MMCD","","{-1}","{1,1}","{mmcoa_DASH_S_c}","{co2_c,ppcoa_c}","{abcd}","{d,abc}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0], [0, 1, 2]]"
543,"central02","MMM_coa","","{-1}","{1}","{succoa_c}","{mmcoa_DASH_S_c}","{ABCDEFGHIJKLMNOPQRSTUabcd}","{ABCDEFGHIJKLMNOPQRSTUabcd}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]"
544,"central02","MMM","","{-1}","{1}","{succoa_c}","{mmcoa_DASH_S_c}","{abcd}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]"
545,"central02","MN6PP","","{-1}","{1}","{man6p_c}","{man_c}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
546,"central02","MOLYBDOPTERIN_1","['MPTAT','MPTS','CPMPS']","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
547,"central02","MOLYBDOPTERIN_2","['MOCDS','MOGDS']","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
548,"central02","MOLYBDOPTERIN_3","['MOADSUx','MPTSS']","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
549,"central02","MOX","malate oxidase","{-1}","{1}","{mal_DASH_L_c}","{oaa_c}","{abcd}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]"
550,"central02","MOX_reverse","","{-1}","{1}","{oaa_c}","{mal_DASH_L_c}","{abcd}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]"
551,"central02","NADDP","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
552,"central02","NADDP_Full","","{-1}","{1,1}","{nad_c}","{nmn_c,amp_c}","{abcdefghijklmnopqrstu}","{abcdefghijk,lmnopqrstu}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
553,"central02","NADN","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
554,"central02","NADN_Full","","{-1}","{1,1}","{nad_c}","{adprib_c,ncam_c}","{abcdefghijklmnopqrstu}","{abcdelmnopqrstu,fghijk}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14], [0, 1, 2, 3, 4, 5]]"
555,"central02","NADPPPS","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
556,"central02","NADPPPS_Full","","{-1}","{1}","{nadp_c}","{nad_c}","{abcdefghijklmnopqrstu}","{abcdefghijklmnopqrstu}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
557,"central02","NADSALVAGE","[NADPPPS,NADN,NNAM,NAMNPP,NMNN,NMNDA,NMNAT,NADDP,ADPRDP]","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
558,"central02","NAMNPP","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
559,"central02","NAMNPP_Full","","{-1,-1}","{1}","{prpp_c,nac_c}","{nicrnt_c}","{abcde,fghijk}","{abcdefghijk}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
560,"central02","NDPK1_reverse","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
582,"central02","NTD12","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
583,"central02","NTD12_Full","5'-nucleotidase (dIMP)","{-1}","{1}","{dimp_c}","{din_c}","{abcdefghij}","{abcdefghij}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
561,"central02","NDPK1_reverse_Full","","{-1,-1}","{1,1}","{gtp_c,adp_c}","{gdp_c,atp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
562,"central02","NDPK2_reverse","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
563,"central02","NDPK2_reverse_Full","","{-1,-1}","{1,1}","{utp_c,adp_c}","{udp_c,atp_c}","{abcdefghi,jklmnopqrs}","{abcdefghi,jklmnopqrs}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
564,"central02","NDPK3_reverse","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
565,"central02","NDPK3_reverse_Full","","{-1,-1}","{1,1}","{ctp_c,adp_c}","{cdp_c,atp_c}","{abcdefghi,jklmnopqrs}","{abcdefghi,jklmnopqrs}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
566,"central02","NDPK4_reverse","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
567,"central02","NDPK4_reverse_Full","","{-1,-1}","{1,1}","{dttp_c,adp_c}","{dtdp_c,atp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
568,"central02","NMNAT","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
569,"central02","NMNAT_Full","","{-1,-1}","{1}","{nmn_c,atp_c}","{nad_c}","{abcdefghijk,lmnopqrstu}","{abcdefghijklmnopqrstu}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
570,"central02","NMNDA","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
571,"central02","NMNDA_Full","","{-1}","{1}","{nmn_c}","{nicrnt_c}","{abcdefghijk}","{abcdefghijk}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
572,"central02","NMNN","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
716,"central02","RNTR2c2","ribonucleoside-triphosphate reductase (GTP) (flavodoxin)","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
573,"central02","NMNN_Full","","{-1}","{1,1}","{nmn_c}","{r5p_c,ncam_c}","{abcdefghijk}","{abcde,fghijk}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5]]"
574,"central02","NNAM","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
575,"central02","NNAM_Full","","{-1}","{1}","{ncam_c}","{nac_c}","{abcdef}","{abcdef}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
576,"central02","NTD1","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
577,"central02","NTD1_Full","5'-nucleotidase (dUMP)","{-1}","{1}","{dump_c}","{duri_c}","{abcdefghi}","{abcdefghi}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
578,"central02","NTD10","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
579,"central02","NTD10_Full","5'-nucleotidase (XMP)","{-1}","{1}","{xmp_c}","{xtsn_c}","{abcdefghij}","{abcdefghij}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
580,"central02","NTD11","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
581,"central02","NTD11_Full","5'-nucleotidase (IMP)","{-1}","{1}","{imp_c}","{ins_c}","{abcdefghij}","{abcdefghij}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
585,"central02","NTD2_Full","5'-nucleotidase (UMP)","{-1}","{1}","{ump_c}","{uri_c}","{abcdefghi}","{abcdefghi}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
586,"central02","NTD3","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
587,"central02","NTD3_Full","5'-nucleotidase (dCMP)","{-1}","{1}","{dcmp_c}","{dcyt_c}","{abcdefghi}","{abcdefghi}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8]]"
588,"central02","NTD4","","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
