"experiment_id","sample_name_abbreviation","time_point","component_group_name","component_name","n_replicates_broth","calculated_concentration_broth_average","calculated_concentration_broth_cv","n_replicates_filtrate","calculated_concentration_filtrate_average","calculated_concentration_filtrate_cv","n_replicates","calculated_concentration_average","calculated_concentration_cv","calculated_concentration_units","extracellular_percent","used_","id"
"genomatica01","ControlFermentor_25uL","0","icit","icit.icit_2.Light",6,0.140064035849567,26.4287694646233,0,0,0,6,0.140064035849567,26.4287694646233,"mM",0,t,2359
"genomatica01","ControlFermentor_25uL","0","imp","imp.imp_1.Light",6,0.0297006609623016,33.9311264739792,0,0,0,6,0.0297006609623016,33.9311264739792,"mM",0,t,2360
"genomatica01","ControlFermentor_25uL","0","ins","ins.ins_1.Light",6,0.000645213902417027,38.378505815623,0,0,0,6,0.000645213902417027,38.378505815623,"mM",0,t,2361
"genomatica01","ControlFermentor_25uL","0","lac-L","lac-L.lac-L_1.Light",6,0.19617428648088,5.20063749091968,0,0,0,6,0.19617428648088,5.20063749091968,"mM",0,t,2362
"genomatica01","ControlFermentor_25uL","0","Lcystin","Lcystin.Lcystin_1.Light",6,0.0977905057720058,35.4063392519287,0,0,0,6,0.0977905057720058,35.4063392519287,"mM",0,t,2363
"genomatica01","ControlFermentor_25uL","0","mal-L","mal-L.mal-L_1.Light",6,0.0240588554518398,4.51698217687786,0,0,0,6,0.0240588554518398,4.51698217687786,"mM",0,t,2364
"genomatica01","ControlFermentor_25uL","0","met-L","met-L.met-L_1.Light",6,0.00274449740710678,17.2777575516065,0,0,0,6,0.00274449740710678,17.2777575516065,"mM",0,t,2365
"genomatica01","ControlFermentor_25uL","0","mmal","mmal.mmal_1.Light",6,0.003445646126443,11.6013222315271,0,0,0,6,0.003445646126443,11.6013222315271,"mM",0,t,2366
"genomatica01","ControlFermentor_25uL","0","nad","nad.nad_1.Light",6,0.19342908008658,17.3807952217904,0,0,0,6,0.19342908008658,17.3807952217904,"mM",0,t,2367
"genomatica01","ControlFermentor_25uL","0","nadh","nadh.nadh_1.Light",6,0.000160934997294372,20.1009140754538,0,0,0,6,0.000160934997294372,20.1009140754538,"mM",0,t,2368
"genomatica01","ControlFermentor_25uL","0","nadp","nadp.nadp_1.Light",6,0.00867059913870851,49.4540105782333,0,0,0,6,0.00867059913870851,49.4540105782333,"mM",0,t,2369
"genomatica01","ControlFermentor_25uL","0","nadph","nadph.nadph_1.Light",5,0.00132289621212121,2.87599497886137,0,0,0,5,0.00132289621212121,2.87599497886137,"mM",0,t,2370
"genomatica01","ControlFermentor_25uL","0","orn","orn.orn_1.Light",6,9.58479020269662,3.99003840958127,0,0,0,6,9.58479020269662,3.99003840958127,"mM",0,t,2371
"genomatica01","ControlFermentor_25uL","0","oxa","oxa.oxa_1.Light",6,0.220206153183622,5.25240956387557,0,0,0,6,0.220206153183622,5.25240956387557,"mM",0,t,2372
"genomatica01","ControlFermentor_25uL","0","pep","pep.pep_1.Light",6,0.0352594208378427,8.21917777059955,0,0,0,6,0.0352594208378427,8.21917777059955,"mM",0,t,2373
"genomatica01","ControlFermentor_25uL","0","phe-L","phe-L.phe-L_1.Light",6,0.270062382711039,16.2291894884667,0,0,0,6,0.270062382711039,16.2291894884667,"mM",0,t,2374
"genomatica01","ControlFermentor_25uL","0","phpyr","phpyr.phpyr_1.Light",6,0.583263487847223,12.0357595481822,0,0,0,6,0.583263487847223,12.0357595481822,"mM",0,t,2375
"genomatica01","ControlFermentor_25uL","0","Pool_2pg_3pg","Pool_2pg_3pg.Pool_2pg_3pg_1.Light",6,0.0915135171356421,7.70240330603249,0,0,0,6,0.0915135171356421,7.70240330603249,"mM",0,t,2376
"genomatica01","ControlFermentor_25uL","0","pyr","pyr.pyr_1.Light",6,0.212565540449134,10.6738986955942,0,0,0,6,0.212565540449134,10.6738986955942,"mM",0,t,2377
"genomatica01","ControlFermentor_25uL","0","r5p","r5p.r5p_1.Light",6,0.0166020661751443,16.3961410260567,0,0,0,6,0.0166020661751443,16.3961410260567,"mM",0,t,2378
"genomatica01","ControlFermentor_25uL","0","s7p","s7p.s7p_1.Light",6,0.0220190641684704,9.94375049505905,0,0,0,6,0.0220190641684704,9.94375049505905,"mM",0,t,2379
"genomatica01","ControlFermentor_25uL","0","ser-L","ser-L.ser-L_1.Light",6,0.0338018728580448,30.3608604489268,0,0,0,6,0.0338018728580448,30.3608604489268,"mM",0,t,2380
"genomatica01","ControlFermentor_25uL","0","skm","skm.skm_1.Light",6,0.00183384023268398,25.171937936008,0,0,0,6,0.00183384023268398,25.171937936008,"mM",0,t,2381
"genomatica01","ControlFermentor_25uL","0","succ","succ.succ_1.Light",6,0.231806141053391,6.01312910828539,0,0,0,6,0.231806141053391,6.01312910828539,"mM",0,t,2382
"genomatica01","ControlFermentor_25uL","0","thr-L","thr-L.thr-L_1.Light",6,0.0696460516098485,12.0574759013629,0,0,0,6,0.0696460516098485,12.0574759013629,"mM",0,t,2383
"genomatica01","ControlFermentor_25uL","0","thym","thym.thym_1.Light",6,0.340663760506854,12.541402696775,0,0,0,6,0.340663760506854,12.541402696775,"mM",0,t,2384
"genomatica01","ControlFermentor_25uL","0","trp-L","trp-L.trp-L_1.Light",6,0.00929905963654402,22.3408230742864,0,0,0,6,0.00929905963654402,22.3408230742864,"mM",0,t,2385
"genomatica01","ControlFermentor_25uL","0","tyr-L","tyr-L.tyr-L_1.Light",6,0.37751144760101,16.3790687766568,0,0,0,6,0.37751144760101,16.3790687766568,"mM",0,t,2386
"genomatica01","ControlFermentor_25uL","0","udp","udp.udp_1.Light",6,0.00254412793109668,71.8019635107168,0,0,0,6,0.00254412793109668,71.8019635107168,"mM",0,t,2387
"genomatica01","ControlFermentor_25uL","0","udpg","udpg.udpg_1.Light",6,0.012531091562951,40.9760802882291,0,0,0,6,0.012531091562951,40.9760802882291,"mM",0,t,2388
"genomatica01","ControlFermentor_25uL","0","udpglcur","udpglcur.udpglcur_1.Light",6,0.000555617040945167,64.7755429195029,0,0,0,6,0.000555617040945167,64.7755429195029,"mM",0,t,2389
"genomatica01","ControlFermentor_25uL","0","ump","ump.ump_1.Light",6,0.01607914745671,20.8768415912142,0,0,0,6,0.01607914745671,20.8768415912142,"mM",0,t,2390
"genomatica01","ControlFermentor_25uL","0","ura","ura.ura_1.Light",6,0.0145766261498918,18.7746257813284,0,0,0,6,0.0145766261498918,18.7746257813284,"mM",0,t,2391
"genomatica01","ControlFermentor_25uL","0","uri","uri.uri_1.Light",6,0.104621450825216,197.737693702178,0,0,0,6,0.104621450825216,197.737693702178,"mM",0,t,2392
"genomatica01","ControlFermentor_25uL","0","xan","xan.xan_1.Light",6,0.00783467640692641,9.28777593273507,0,0,0,6,0.00783467640692641,9.28777593273507,"mM",0,t,2393
"genomatica01","ControlFermentorGEN","0","23dpg","23dpg.23dpg_1.Light",4,0.00277993171570617,3.69954401177174,0,0,0,4,0.00277993171570617,3.69954401177174,"mM",0,t,2394
"genomatica01","ControlFermentorGEN","0","2mcit","2mcit.2mcit_1.Light",4,0.97345044338474,6.50409273554111,0,0,0,4,0.97345044338474,6.50409273554111,"height_ratio",0,t,2395
"genomatica01","ControlFermentorGEN","0","5oxpro","5oxpro.5oxpro_1.Light",4,0.000582680576636905,8.4896027724693,0,0,0,4,0.000582680576636905,8.4896027724693,"mM",0,t,2396
"genomatica01","ControlFermentorGEN","0","6pgc","6pgc.6pgc_1.Light",4,0.000724255996685606,4.86806706594432,0,0,0,4,0.000724255996685606,4.86806706594432,"mM",0,t,2397
"genomatica01","ControlFermentorGEN","0","accoa","accoa.accoa_1.Light",4,0.0105870890219156,2.65553692650475,0,0,0,4,0.0105870890219156,2.65553692650475,"mM",0,t,2398
"genomatica01","ControlFermentorGEN","0","acon-C","acon-C.acon-C_1.Light",4,0.00125549815002705,10.1084509237074,0,0,0,4,0.00125549815002705,10.1084509237074,"mM",0,t,2399
"genomatica01","ControlFermentorGEN","0","actp","actp.actp_1.Light",4,0.00497236394345238,16.0905875759087,0,0,0,4,0.00497236394345238,16.0905875759087,"mM",0,t,2400
"genomatica01","ControlFermentorGEN","0","ade","ade.ade_1.Light",4,7.00647659632035e-006,8.15713000859202,0,0,0,4,7.00647659632035e-006,8.15713000859202,"mM",0,t,2401
"genomatica01","ControlFermentorGEN","0","adp","adp.adp_1.Light",4,0.00968698355654763,10.2615839840111,0,0,0,4,0.00968698355654763,10.2615839840111,"mM",0,t,2402
"genomatica01","ControlFermentorGEN","0","adpglc","adpglc.adpglc_1.Light",4,4.88562625135281e-005,24.1952181663145,0,0,0,4,4.88562625135281e-005,24.1952181663145,"mM",0,t,2403
"genomatica01","ControlFermentorGEN","0","akg","akg.akg_1.Light",4,0.00285628316761364,6.25871150056419,0,0,0,4,0.00285628316761364,6.25871150056419,"mM",0,t,2404
"genomatica01","ControlFermentorGEN","0","ala-L","ala-L.ala-L_1.Light",4,0.0504917089048972,25.1599210782096,0,0,0,4,0.0504917089048972,25.1599210782096,"mM",0,t,2405
"genomatica01","ControlFermentorGEN","0","amp","amp.amp_1.Light",4,0.0426451736336581,4.90619333406859,0,0,0,4,0.0426451736336581,4.90619333406859,"mM",0,t,2406
"genomatica01","ControlFermentorGEN","0","arg-L","arg-L.arg-L_1.Light",4,0.0144412572977543,13.5087114074689,0,0,0,4,0.0144412572977543,13.5087114074689,"mM",0,t,2407
"genomatica01","ControlFermentorGEN","0","asn-L","asn-L.asn-L_1.Light",4,0.00711642410951028,6.8473586007592,0,0,0,4,0.00711642410951028,6.8473586007592,"mM",0,t,2408
"genomatica01","ControlFermentorGEN","0","asp-L","asp-L.asp-L_1.Light",4,0.714765677083333,15.3743107798431,0,0,0,4,0.714765677083333,15.3743107798431,"height_ratio",0,t,2409
"genomatica01","ControlFermentorGEN","0","atp","atp.atp_1.Light",4,0.0037614601464421,14.9395336854096,0,0,0,4,0.0037614601464421,14.9395336854096,"mM",0,t,2410
"genomatica01","ControlFermentorGEN","0","camp","camp.camp_1.Light",4,2.0372049512987e-005,2.84651321229533,0,0,0,4,2.0372049512987e-005,2.84651321229533,"mM",0,t,2411
"genomatica01","ControlFermentorGEN","0","chor","chor.chor_1.Light",4,0.0226306860829275,18.3734341067136,0,0,0,4,0.0226306860829275,18.3734341067136,"mM",0,t,2412
"genomatica01","ControlFermentorGEN","0","cit","cit.cit_2.Light",4,0.00809319628179113,7.50259331001481,0,0,0,4,0.00809319628179113,7.50259331001481,"mM",0,t,2413
"genomatica01","ControlFermentorGEN","0","citr-L","citr-L.citr-L_1.Light",4,0.000128073745265151,30.688746777668,0,0,0,4,0.000128073745265151,30.688746777668,"mM",0,t,2414
"genomatica01","ControlFermentorGEN","0","cmp","cmp.cmp_1.Light",4,0.0031919224702381,13.1032309935909,0,0,0,4,0.0031919224702381,13.1032309935909,"mM",0,t,2415
"genomatica01","ControlFermentorGEN","0","coa","coa.coa_1.Light",4,0.0924605924885012,8.45264373654367,0,0,0,4,0.0924605924885012,8.45264373654367,"mM",0,t,2416
"genomatica01","ControlFermentorGEN","0","cytd","cytd.cytd_1.Light",4,1.30074090232684e-005,33.9352219268826,0,0,0,4,1.30074090232684e-005,33.9352219268826,"mM",0,t,2417
"genomatica01","ControlFermentorGEN","0","dadp","dadp.dadp_1.Light",4,0.000382970437297078,7.10180981475228,0,0,0,4,0.000382970437297078,7.10180981475228,"mM",0,t,2418
"genomatica01","ControlFermentorGEN","0","damp","damp.damp_1.Light",4,0.000572834275906386,14.161731291439,0,0,0,4,0.000572834275906386,14.161731291439,"mM",0,t,2419
"genomatica01","ControlFermentorGEN","0","datp","datp.datp_1.Light",4,0.000431987661999459,1.90230754398611,0,0,0,4,0.000431987661999459,1.90230754398611,"mM",0,t,2420
"genomatica01","ControlFermentorGEN","0","dcdp","dcdp.dcdp_1.Light",4,0.000250225934456169,3.35403152253626,0,0,0,4,0.000250225934456169,3.35403152253626,"mM",0,t,2421
"genomatica01","ControlFermentorGEN","0","dcmp","dcmp.dcmp_1.Light",4,0.000267522790516775,4.27490510910015,0,0,0,4,0.000267522790516775,4.27490510910015,"mM",0,t,2422
"genomatica01","ControlFermentorGEN","0","dhap","dhap.dhap_1.Light",4,0.0222184099871483,47.3351289568823,0,0,0,4,0.0222184099871483,47.3351289568823,"mM",0,t,2423
"genomatica01","ControlFermentorGEN","0","dtdpglu","dtdpglu.dtdpglu_1.Light",4,3.24988196699134e-006,13.2880745736,0,0,0,4,3.24988196699134e-006,13.2880745736,"mM",0,t,2424
"genomatica01","ControlFermentorGEN","0","dtmp","dtmp.dtmp_1.Light",4,0.000696712417140152,4.42326268476535,0,0,0,4,0.000696712417140152,4.42326268476535,"mM",0,t,2425
"genomatica01","ControlFermentorGEN","0","dttp","dttp.dttp_1.Light",4,0.000870050784632035,27.4784729842851,0,0,0,4,0.000870050784632035,27.4784729842851,"mM",0,t,2426
"genomatica01","ControlFermentorGEN","0","dump","dump.dump_1.Light",4,0.000318315708198052,29.6378755526266,0,0,0,4,0.000318315708198052,29.6378755526266,"mM",0,t,2427
"genomatica01","ControlFermentorGEN","0","f6p","f6p.f6p_1.Light",4,0.00379244090909091,5.36094654070481,0,0,0,4,0.00379244090909091,5.36094654070481,"mM",0,t,2428
"genomatica01","ControlFermentorGEN","0","fad","fad.fad_1.Light",4,0.00448571963609307,13.4860039797482,0,0,0,4,0.00448571963609307,13.4860039797482,"mM",0,t,2429
"genomatica01","ControlFermentorGEN","0","fum","fum.fum_1.Light",4,0.000322840819805195,9.02769570892064,0,0,0,4,0.000322840819805195,9.02769570892064,"mM",0,t,2430
"genomatica01","ControlFermentorGEN","0","g1p","g1p.g1p_1.Light",4,0.000197350600987554,11.2127495212486,0,0,0,4,0.000197350600987554,11.2127495212486,"mM",0,t,2431
"genomatica01","ControlFermentorGEN","0","g3p","g3p.g3p_1.Light",3,162.635199900794,10.0472900274609,0,0,0,3,162.635199900794,10.0472900274609,"height_ratio",0,t,2432
"genomatica01","ControlFermentorGEN","0","g6p","g6p.g6p_1.Light",4,0.00483609265760282,10.0373183471373,0,0,0,4,0.00483609265760282,10.0373183471373,"mM",0,t,2433
"genomatica01","ControlFermentorGEN","0","gam6p","gam6p.gam6p_1.Light",4,0.000527371761025433,16.3265031820471,0,0,0,4,0.000527371761025433,16.3265031820471,"mM",0,t,2434
"genomatica01","ControlFermentorGEN","0","gdp","gdp.gdp_1.Light",4,0.00363659351900704,11.4252230378533,0,0,0,4,0.00363659351900704,11.4252230378533,"mM",0,t,2435
"genomatica01","ControlFermentorGEN","0","gln-L","gln-L.gln-L_1.Light",4,0.00308489337459416,11.054538345877,0,0,0,4,0.00308489337459416,11.054538345877,"mM",0,t,2436
"genomatica01","ControlFermentorGEN","0","glu-L","glu-L.glu-L_1.Light",4,0.303529040449134,8.92474595818569,0,0,0,4,0.303529040449134,8.92474595818569,"mM",0,t,2437
"genomatica01","ControlFermentorGEN","0","glutacon","glutacon.glutacon_1.Light",4,0.058532419822105,16.5825773208025,0,0,0,4,0.058532419822105,16.5825773208025,"mM",0,t,2438
"genomatica01","ControlFermentorGEN","0","glx","glx.glx_1.Light",4,0.0784306915415314,7.70866465161537,0,0,0,4,0.0784306915415314,7.70866465161537,"mM",0,t,2439
"genomatica01","ControlFermentorGEN","0","glyc3p","glyc3p.glyc3p_1.Light",4,0.00307306653138528,4.70688207916495,0,0,0,4,0.00307306653138528,4.70688207916495,"mM",0,t,2440
"genomatica01","ControlFermentorGEN","0","glyclt","glyclt.glyclt_1.Light",4,0.005722970723079,4.94504048061282,0,0,0,4,0.005722970723079,4.94504048061282,"mM",0,t,2441
"genomatica01","ControlFermentorGEN","0","gmp","gmp.gmp_1.Light",4,17.3318071969697,3.91739909149822,0,0,0,4,17.3318071969697,3.91739909149822,"height_ratio",0,t,2442
"genomatica01","ControlFermentorGEN","0","gsn","gsn.gsn_1.Light",4,3.95117728625542e-005,31.0864379883011,0,0,0,4,3.95117728625542e-005,31.0864379883011,"mM",0,t,2443
"genomatica01","ControlFermentorGEN","0","gthox","gthox.gthox_1.Light",4,0.047196869720644,22.0708625735469,0,0,0,4,0.047196869720644,22.0708625735469,"mM",0,t,2444
"genomatica01","ControlFermentorGEN","0","gthrd","gthrd.gthrd_1.Light",4,0.118257626505006,31.589842093021,0,0,0,4,0.118257626505006,31.589842093021,"mM",0,t,2445
"genomatica01","ControlFermentorGEN","0","gtp","gtp.gtp_1.Light",4,0.0065088695508658,12.360982357416,0,0,0,4,0.0065088695508658,12.360982357416,"mM",0,t,2446
"genomatica01","ControlFermentorGEN","0","gua","gua.gua_1.Light",4,0.000219166835430195,9.18361807276257,0,0,0,4,0.000219166835430195,9.18361807276257,"mM",0,t,2447
"genomatica01","ControlFermentorGEN","0","hxan","hxan.hxan_1.Light",4,1.91101748511905e-005,15.885134251937,0,0,0,4,1.91101748511905e-005,15.885134251937,"mM",0,t,2448
"genomatica01","ControlFermentorGEN","0","icit","icit.icit_2.Light",4,0.00331477231195887,19.546604236188,0,0,0,4,0.00331477231195887,19.546604236188,"mM",0,t,2449
"genomatica01","ControlFermentorGEN","0","imp","imp.imp_1.Light",4,0.0117440639847132,15.3196412376865,0,0,0,4,0.0117440639847132,15.3196412376865,"mM",0,t,2450
"genomatica01","ControlFermentorGEN","0","ins","ins.ins_1.Light",4,5.9321158008658e-006,14.13323352253,0,0,0,4,5.9321158008658e-006,14.13323352253,"mM",0,t,2451
"genomatica01","ControlFermentorGEN","0","lac-L","lac-L.lac-L_1.Light",4,0.00856898250135281,2.33525150797645,0,0,0,4,0.00856898250135281,2.33525150797645,"mM",0,t,2452
"genomatica01","ControlFermentorGEN","0","mal-L","mal-L.mal-L_1.Light",4,0.000860828212932901,7.70494663015949,0,0,0,4,0.000860828212932901,7.70494663015949,"mM",0,t,2453
"genomatica01","ControlFermentorGEN","0","met-L","met-L.met-L_1.Light",4,0.000140932242965368,10.0856539936389,0,0,0,4,0.000140932242965368,10.0856539936389,"mM",0,t,2454
"genomatica01","ControlFermentorGEN","0","mmal","mmal.mmal_1.Light",4,5.08525169101732e-005,5.21080310779574,0,0,0,4,5.08525169101732e-005,5.21080310779574,"mM",0,t,2455
"genomatica01","ControlFermentorGEN","0","nad","nad.nad_1.Light",4,0.0170534920691288,15.5331511297065,0,0,0,4,0.0170534920691288,15.5331511297065,"mM",0,t,2456
"genomatica01","ControlFermentorGEN","0","nadh","nadh.nadh_1.Light",4,0.0325362128821699,42.1207036276368,0,0,0,4,0.0325362128821699,42.1207036276368,"mM",0,t,2457
"genomatica01","ControlFermentorGEN","0","nadp","nadp.nadp_1.Light",4,0.00459811361945347,19.5315045541305,0,0,0,4,0.00459811361945347,19.5315045541305,"mM",0,t,2458
"genomatica01","ControlFermentorGEN","0","nadph","nadph.nadph_1.Light",4,0.00551290703463203,21.893276787828,0,0,0,4,0.00551290703463203,21.893276787828,"mM",0,t,2459
"genomatica01","ControlFermentorGEN","0","orn","orn.orn_1.Light",4,0.444118437601462,88.1152629076292,0,0,0,4,0.444118437601462,88.1152629076292,"mM",0,t,2460
"genomatica01","ControlFermentorGEN","0","oxa","oxa.oxa_1.Light",4,0.00109751846015963,18.6099090233761,0,0,0,4,0.00109751846015963,18.6099090233761,"mM",0,t,2461
"genomatica01","ControlFermentorGEN","0","pep","pep.pep_1.Light",4,0.000265477824675325,18.5703051484553,0,0,0,4,0.000265477824675325,18.5703051484553,"mM",0,t,2462
"genomatica01","ControlFermentorGEN","0","phe-L","phe-L.phe-L_1.Light",4,0.000814145691626083,17.1517136426144,0,0,0,4,0.000814145691626083,17.1517136426144,"mM",0,t,2463
"genomatica01","ControlFermentorGEN","0","phpyr","phpyr.phpyr_1.Light",4,8.09862912608224e-005,28.1029318663591,0,0,0,4,8.09862912608224e-005,28.1029318663591,"mM",0,t,2464
"genomatica01","ControlFermentorGEN","0","Pool_2pg_3pg","Pool_2pg_3pg.Pool_2pg_3pg_1.Light",4,0.000873517397186147,8.5580654338421,0,0,0,4,0.000873517397186147,8.5580654338421,"mM",0,t,2465
"genomatica01","ControlFermentorGEN","0","pyr","pyr.pyr_1.Light",4,0.0832597821293289,24.7726626492564,0,0,0,4,0.0832597821293289,24.7726626492564,"mM",0,t,2466
"genomatica01","ControlFermentorGEN","0","r5p","r5p.r5p_1.Light",4,0.00357383523741883,7.51456115295413,0,0,0,4,0.00357383523741883,7.51456115295413,"mM",0,t,2467
"genomatica01","ControlFermentorGEN","0","s7p","s7p.s7p_1.Light",4,0.00152956211444805,12.141435240749,0,0,0,4,0.00152956211444805,12.141435240749,"mM",0,t,2468
"genomatica01","ControlFermentorGEN","0","ser-L","ser-L.ser-L_1.Light",4,0.00180352601461039,17.8068974668053,0,0,0,4,0.00180352601461039,17.8068974668053,"mM",0,t,2469
"genomatica01","ControlFermentorGEN","0","skm","skm.skm_1.Light",4,3.92801707927489e-005,9.05485007992131,0,0,0,4,3.92801707927489e-005,9.05485007992131,"mM",0,t,2470
"genomatica01","ControlFermentorGEN","0","succ","succ.succ_1.Light",4,0.00474537070988907,3.23823397014254,0,0,0,4,0.00474537070988907,3.23823397014254,"mM",0,t,2471
"genomatica01","ControlFermentorGEN","0","thr-L","thr-L.thr-L_1.Light",4,0.00573718797348485,7.1014778082001,0,0,0,4,0.00573718797348485,7.1014778082001,"mM",0,t,2472
"genomatica01","ControlFermentorGEN","0","thym","thym.thym_1.Light",4,9.81639272186147e-006,32.5346987063574,0,0,0,4,9.81639272186147e-006,32.5346987063574,"mM",0,t,2473
"genomatica01","ControlFermentorGEN","0","trp-L","trp-L.trp-L_1.Light",4,5.50956084280303e-005,16.1715021413344,0,0,0,4,5.50956084280303e-005,16.1715021413344,"mM",0,t,2474
"genomatica01","ControlFermentorGEN","0","tyr-L","tyr-L.tyr-L_1.Light",4,0.00826493104369589,8.2064360211343,0,0,0,4,0.00826493104369589,8.2064360211343,"mM",0,t,2475
"genomatica01","ControlFermentorGEN","0","udp","udp.udp_1.Light",4,0.000958266672077923,3.55720481065258,0,0,0,4,0.000958266672077923,3.55720481065258,"mM",0,t,2476
"genomatica01","ControlFermentorGEN","0","udpg","udpg.udpg_1.Light",4,0.00121240098383387,16.6549365364826,0,0,0,4,0.00121240098383387,16.6549365364826,"mM",0,t,2477
"genomatica01","ControlFermentorGEN","0","udpglcur","udpglcur.udpglcur_1.Light",4,0.000364798251488095,8.55309805959805,0,0,0,4,0.000364798251488095,8.55309805959805,"mM",0,t,2478
"genomatica01","ControlFermentorGEN","0","ump","ump.ump_1.Light",4,0.00744663660037879,10.8317328649658,0,0,0,4,0.00744663660037879,10.8317328649658,"mM",0,t,2479
"genomatica01","ControlFermentorGEN","0","ura","ura.ura_1.Light",4,9.17889492018398e-005,10.034383629281,0,0,0,4,9.17889492018398e-005,10.034383629281,"mM",0,t,2480
"genomatica01","ControlFermentorGEN","0","uri","uri.uri_1.Light",4,0.0219249605350379,7.72957515953021,0,0,0,4,0.0219249605350379,7.72957515953021,"mM",0,t,2481
"genomatica01","ControlFermentorGEN","0","xan","xan.xan_1.Light",4,0.000242720518804113,7.82788753257974,0,0,0,4,0.000242720518804113,7.82788753257974,"mM",0,t,2482
