Sample Name,Sample Type,Component Group Name
140521_CM1_Level4,Standard,fdp
140521_CM1_Level4,Standard,udpglcur
140521_CM1_Level4,Standard,udpglcur
140521_CM1_Level4,Standard,dgtp
140521_CM1_Level4,Standard,ctp
140521_CM1_Level4,Standard,ctp
140521_CM1_Level4,Standard,dctp
140521_CM1_Level4,Standard,dctp
140521_CM1_Level4,Standard,ditp
140521_CM1_Level4,Standard,ditp
140521_CM1_Level4,Standard,dutp
140521_CM1_Level4,Standard,dutp
140521_CM1_Level4,Standard,itp
140521_CM1_Level4,Standard,itp
140521_CM1_Level4,Standard,utp
140521_CM1_Level4,Standard,utp
140521_CM1_Level4,Standard,23dpg
140521_CM1_Level4,Standard,23dpg
140521_CM1_Level4,Standard,atp
140521_CM1_Level4,Standard,atp
140521_CM1_Level4,Standard,datp
140521_CM1_Level4,Standard,datp
140521_CM1_Level4,Standard,dttp
140521_CM1_Level4,Standard,dttp
140521_CM1_Level4,Standard,gtp
140521_CM1_Level4,Standard,gtp
140521_CM1_Level4,Standard,prpp
140521_CM1_Level4,Standard,prpp
140521_CM1_Level4,Standard,nadph
140521_CM1_Level4,Standard,nadph
140521_CM1_Level4,Standard,phpyr
140521_CM1_Level4,Standard,phpyr
140521_CM1_Level4,Standard,coa
140521_CM1_Level4,Standard,accoa
140521_CM1_Level4,Standard,malcoa
140521_CM1_Level4,Standard,succoa
140521_CM1_Level3,Standard,arg-L
140521_CM1_Level3,Standard,orn
140521_CM1_Level3,Standard,his-L
140521_CM1_Level3,Standard,his-L
140521_CM1_Level3,Standard,asn-L
140521_CM1_Level3,Standard,asn-L
140521_CM1_Level3,Standard,ser-L
140521_CM1_Level3,Standard,ser-L
140521_CM1_Level3,Standard,citr-L
140521_CM1_Level3,Standard,gln-L
140521_CM1_Level3,Standard,gln-L
140521_CM1_Level3,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level3,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level3,Standard,Lcystin
140521_CM1_Level3,Standard,thr-L
140521_CM1_Level3,Standard,ala-L
140521_CM1_Level3,Standard,ala-L
140521_CM1_Level3,Standard,cytd
140521_CM1_Level3,Standard,ura
140521_CM1_Level3,Standard,AICAr
140521_CM1_Level3,Standard,met-L
140521_CM1_Level3,Standard,uri
140521_CM1_Level3,Standard,uri
140521_CM1_Level3,Standard,gua
140521_CM1_Level3,Standard,hxan
140521_CM1_Level3,Standard,tyr-L
140521_CM1_Level3,Standard,tyr-L
140521_CM1_Level3,Standard,xan
140521_CM1_Level3,Standard,ins
140521_CM1_Level3,Standard,ins
140521_CM1_Level3,Standard,gsn
140521_CM1_Level3,Standard,gsn
140521_CM1_Level3,Standard,thym
140521_CM1_Level3,Standard,ade
140521_CM1_Level3,Standard,ade
140521_CM1_Level3,Standard,gam6p
140521_CM1_Level3,Standard,gam6p
140521_CM1_Level3,Standard,adn
140521_CM1_Level3,Standard,phe-L
140521_CM1_Level3,Standard,phe-L
140521_CM1_Level3,Standard,asp-L
140521_CM1_Level3,Standard,asp-L
140521_CM1_Level3,Standard,glu-L
140521_CM1_Level3,Standard,glu-L
140521_CM1_Level3,Standard,skm
140521_CM1_Level3,Standard,skm
140521_CM1_Level3,Standard,glx
140521_CM1_Level3,Standard,glyclt
140521_CM1_Level3,Standard,glyclt
140521_CM1_Level3,Standard,trp-L
140521_CM1_Level3,Standard,trp-L
140521_CM1_Level3,Standard,5oxpro
140521_CM1_Level3,Standard,5oxpro
140521_CM1_Level3,Standard,lac-L
140521_CM1_Level3,Standard,lac-L
140521_CM1_Level3,Standard,urate
140521_CM1_Level3,Standard,urate
140521_CM1_Level3,Standard,gthrd
140521_CM1_Level3,Standard,gthrd
140521_CM1_Level3,Standard,nad
140521_CM1_Level3,Standard,nad
140521_CM1_Level3,Standard,pyr
140521_CM1_Level3,Standard,pyr
140521_CM1_Level3,Standard,f6p
140521_CM1_Level3,Standard,f6p
140521_CM1_Level3,Standard,g3p
140521_CM1_Level3,Standard,g3p
140521_CM1_Level3,Standard,g6p
140521_CM1_Level3,Standard,g6p
140521_CM1_Level3,Standard,r5p
140521_CM1_Level3,Standard,r5p
140521_CM1_Level3,Standard,s7p
140521_CM1_Level3,Standard,s7p
140521_CM1_Level3,Standard,glyc3p
140521_CM1_Level3,Standard,glyc3p
140521_CM1_Level3,Standard,r5p
140521_CM1_Level3,Standard,r5p
140521_CM1_Level3,Standard,g1p
140521_CM1_Level3,Standard,g1p
140521_CM1_Level3,Standard,cmp
140521_CM1_Level3,Standard,cmp
140521_CM1_Level3,Standard,ru5p-D
140521_CM1_Level3,Standard,ru5p-D
140521_CM1_Level3,Standard,2obut
140521_CM1_Level3,Standard,2obut
140521_CM1_Level3,Standard,f1p
140521_CM1_Level3,Standard,f1p
140521_CM1_Level3,Standard,ru5p-D
140521_CM1_Level3,Standard,ru5p-D
140521_CM1_Level3,Standard,dcmp
140521_CM1_Level3,Standard,dcmp
140521_CM1_Level3,Standard,ump
140521_CM1_Level3,Standard,ump
140521_CM1_Level3,Standard,dhap
140521_CM1_Level3,Standard,dhap
140521_CM1_Level3,Standard,dump
140521_CM1_Level3,Standard,dump
140521_CM1_Level3,Standard,dimp
140521_CM1_Level3,Standard,dimp
140521_CM1_Level3,Standard,35cgmp
140521_CM1_Level3,Standard,35cgmp
140521_CM1_Level3,Standard,dgmp
140521_CM1_Level3,Standard,dgmp
140521_CM1_Level3,Standard,dtmp
140521_CM1_Level3,Standard,ribflv
140521_CM1_Level3,Standard,amp
140521_CM1_Level3,Standard,amp
140521_CM1_Level3,Standard,gmp
140521_CM1_Level3,Standard,gmp
140521_CM1_Level3,Standard,imp
140521_CM1_Level3,Standard,imp
140521_CM1_Level3,Standard,camp
140521_CM1_Level3,Standard,camp
140521_CM1_Level3,Standard,gthox
140521_CM1_Level3,Standard,gthox
140521_CM1_Level3,Standard,btn
140521_CM1_Level3,Standard,btn
140521_CM1_Level3,Standard,mmal
140521_CM1_Level3,Standard,mmal
140521_CM1_Level3,Standard,succ
140521_CM1_Level3,Standard,succ
140521_CM1_Level3,Standard,mal-L
140521_CM1_Level3,Standard,glutacon
140521_CM1_Level3,Standard,fum
140521_CM1_Level3,Standard,udpg
140521_CM1_Level3,Standard,udpg
140521_CM1_Level3,Standard,damp
140521_CM1_Level3,Standard,damp
140521_CM1_Level3,Standard,oxa
140521_CM1_Level3,Standard,oxa
140521_CM1_Level3,Standard,actp
140521_CM1_Level3,Standard,actp
140521_CM1_Level3,Standard,akg
140521_CM1_Level3,Standard,oaa
140521_CM1_Level3,Standard,dtdpglu
140521_CM1_Level3,Standard,dtdpglu
140521_CM1_Level3,Standard,nadh
140521_CM1_Level3,Standard,nadh
140521_CM1_Level3,Standard,adpglc
140521_CM1_Level3,Standard,adpglc
140521_CM1_Level3,Standard,chor
140521_CM1_Level3,Standard,fol
140521_CM1_Level3,Standard,fol
140521_CM1_Level3,Standard,dgdp
140521_CM1_Level3,Standard,dgdp
140521_CM1_Level3,Standard,gdp
140521_CM1_Level3,Standard,gdp
140521_CM1_Level3,Standard,6pgc
140521_CM1_Level3,Standard,Pool_2pg_3pg
140521_CM1_Level3,Standard,Pool_2pg_3pg
140521_CM1_Level3,Standard,dcdp
140521_CM1_Level3,Standard,dcdp
140521_CM1_Level3,Standard,adp
140521_CM1_Level3,Standard,adp
140521_CM1_Level3,Standard,2mcit
140521_CM1_Level3,Standard,2mcit
140521_CM1_Level3,Standard,udp
140521_CM1_Level3,Standard,udp
140521_CM1_Level3,Standard,acon-C
140521_CM1_Level3,Standard,acon-C
140521_CM1_Level3,Standard,nadp
140521_CM1_Level3,Standard,nadp
140521_CM1_Level3,Standard,pep
140521_CM1_Level3,Standard,pep
140521_CM1_Level3,Standard,dadp
140521_CM1_Level3,Standard,dadp
140521_CM1_Level3,Standard,cit
140521_CM1_Level3,Standard,cit
140521_CM1_Level3,Standard,icit
140521_CM1_Level3,Standard,icit
140521_CM1_Level3,Standard,fad
140521_CM1_Level3,Standard,fad
140521_CM1_Level3,Standard,fdp
140521_CM1_Level3,Standard,fdp
140521_CM1_Level3,Standard,udpglcur
140521_CM1_Level3,Standard,udpglcur
140521_CM1_Level3,Standard,dgtp
140521_CM1_Level3,Standard,ctp
140521_CM1_Level3,Standard,ctp
140521_CM1_Level3,Standard,dctp
140521_CM1_Level3,Standard,dctp
140521_CM1_Level3,Standard,ditp
140521_CM1_Level3,Standard,ditp
140521_CM1_Level3,Standard,dutp
140521_CM1_Level3,Standard,dutp
140521_CM1_Level3,Standard,itp
140521_CM1_Level3,Standard,itp
140521_CM1_Level3,Standard,utp
140521_CM1_Level3,Standard,utp
140521_CM1_Level3,Standard,23dpg
140521_CM1_Level3,Standard,23dpg
140521_CM1_Level3,Standard,atp
140521_CM1_Level3,Standard,atp
140521_CM1_Level3,Standard,datp
140521_CM1_Level3,Standard,datp
140521_CM1_Level3,Standard,dttp
140521_CM1_Level3,Standard,dttp
140521_CM1_Level3,Standard,gtp
140521_CM1_Level3,Standard,gtp
140521_CM1_Level3,Standard,prpp
140521_CM1_Level3,Standard,prpp
140521_CM1_Level3,Standard,nadph
140521_CM1_Level3,Standard,nadph
140521_CM1_Level3,Standard,phpyr
140521_CM1_Level3,Standard,phpyr
140521_CM1_Level3,Standard,coa
140521_CM1_Level3,Standard,accoa
140521_CM1_Level3,Standard,malcoa
140521_CM1_Level3,Standard,succoa
140521_CM1_Level2,Standard,arg-L
140521_CM1_Level2,Standard,orn
140521_CM1_Level2,Standard,his-L
140521_CM1_Level2,Standard,his-L
140521_CM1_Level2,Standard,asn-L
140521_CM1_Level2,Standard,asn-L
140521_CM1_Level2,Standard,ser-L
140521_CM1_Level2,Standard,ser-L
140521_CM1_Level2,Standard,citr-L
140521_CM1_Level2,Standard,gln-L
140521_CM1_Level2,Standard,gln-L
140521_CM1_Level2,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level2,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level2,Standard,Lcystin
140521_CM1_Level2,Standard,thr-L
140521_CM1_Level2,Standard,ala-L
140521_CM1_Level2,Standard,ala-L
140521_CM1_Level2,Standard,cytd
140521_CM1_Level2,Standard,ura
140521_CM1_Level2,Standard,AICAr
140521_CM1_Level2,Standard,met-L
140521_CM1_Level2,Standard,uri
140521_CM1_Level2,Standard,uri
140521_CM1_Level2,Standard,gua
140521_CM1_Level2,Standard,hxan
140521_CM1_Level2,Standard,tyr-L
140521_CM1_Level2,Standard,tyr-L
140521_CM1_Level2,Standard,xan
140521_CM1_Level2,Standard,ins
140521_CM1_Level2,Standard,ins
140521_CM1_Level2,Standard,gsn
140521_CM1_Level2,Standard,gsn
140521_CM1_Level2,Standard,thym
140521_CM1_Level2,Standard,ade
140521_CM1_Level2,Standard,ade
140521_CM1_Level2,Standard,gam6p
140521_CM1_Level2,Standard,gam6p
140521_CM1_Level2,Standard,adn
140521_CM1_Level2,Standard,phe-L
140521_CM1_Level2,Standard,phe-L
140521_CM1_Level2,Standard,asp-L
140521_CM1_Level2,Standard,asp-L
140521_CM1_Level2,Standard,glu-L
140521_CM1_Level2,Standard,glu-L
140521_CM1_Level2,Standard,skm
140521_CM1_Level2,Standard,skm
140521_CM1_Level2,Standard,glx
140521_CM1_Level2,Standard,glyclt
140521_CM1_Level2,Standard,glyclt
140521_CM1_Level2,Standard,trp-L
140521_CM1_Level2,Standard,trp-L
140521_CM1_Level2,Standard,5oxpro
140521_CM1_Level2,Standard,5oxpro
140521_CM1_Level2,Standard,lac-L
140521_CM1_Level2,Standard,lac-L
140521_CM1_Level2,Standard,urate
140521_CM1_Level2,Standard,urate
140521_CM1_Level2,Standard,gthrd
140521_CM1_Level2,Standard,gthrd
140521_CM1_Level2,Standard,nad
140521_CM1_Level2,Standard,nad
140521_CM1_Level2,Standard,pyr
140521_CM1_Level2,Standard,pyr
140521_CM1_Level2,Standard,f6p
140521_CM1_Level2,Standard,f6p
140521_CM1_Level2,Standard,g3p
140521_CM1_Level2,Standard,g3p
140521_CM1_Level2,Standard,g6p
140521_CM1_Level2,Standard,g6p
140521_CM1_Level2,Standard,r5p
140521_CM1_Level2,Standard,r5p
140521_CM1_Level2,Standard,s7p
140521_CM1_Level2,Standard,s7p
140521_CM1_Level2,Standard,glyc3p
140521_CM1_Level2,Standard,glyc3p
140521_CM1_Level2,Standard,r5p
140521_CM1_Level2,Standard,r5p
140521_CM1_Level2,Standard,g1p
140521_CM1_Level2,Standard,g1p
140521_CM1_Level2,Standard,cmp
140521_CM1_Level2,Standard,cmp
140521_CM1_Level2,Standard,ru5p-D
140521_CM1_Level2,Standard,ru5p-D
140521_CM1_Level2,Standard,2obut
140521_CM1_Level2,Standard,2obut
140521_CM1_Level2,Standard,f1p
140521_CM1_Level2,Standard,f1p
140521_CM1_Level2,Standard,ru5p-D
140521_CM1_Level2,Standard,ru5p-D
140521_CM1_Level2,Standard,dcmp
140521_CM1_Level2,Standard,dcmp
140521_CM1_Level2,Standard,ump
140521_CM1_Level2,Standard,ump
140521_CM1_Level2,Standard,dhap
140521_CM1_Level2,Standard,dhap
140521_CM1_Level2,Standard,dump
140521_CM1_Level2,Standard,dump
140521_CM1_Level2,Standard,dimp
140521_CM1_Level2,Standard,dimp
140521_CM1_Level2,Standard,35cgmp
140521_CM1_Level2,Standard,35cgmp
140521_CM1_Level2,Standard,dgmp
140521_CM1_Level2,Standard,dgmp
140521_CM1_Level2,Standard,dtmp
140521_CM1_Level2,Standard,ribflv
140521_CM1_Level2,Standard,amp
140521_CM1_Level2,Standard,amp
140521_CM1_Level2,Standard,gmp
140521_CM1_Level2,Standard,gmp
140521_CM1_Level2,Standard,imp
140521_CM1_Level2,Standard,imp
140521_CM1_Level2,Standard,camp
140521_CM1_Level2,Standard,camp
140521_CM1_Level2,Standard,gthox
140521_CM1_Level2,Standard,gthox
140521_CM1_Level2,Standard,btn
140521_CM1_Level2,Standard,btn
140521_CM1_Level2,Standard,mmal
140521_CM1_Level2,Standard,mmal
140521_CM1_Level2,Standard,succ
140521_CM1_Level2,Standard,succ
140521_CM1_Level2,Standard,mal-L
140521_CM1_Level2,Standard,glutacon
140521_CM1_Level2,Standard,fum
140521_CM1_Level2,Standard,udpg
140521_CM1_Level2,Standard,udpg
140521_CM1_Level2,Standard,damp
140521_CM1_Level2,Standard,damp
140521_CM1_Level2,Standard,oxa
140521_CM1_Level2,Standard,oxa
140521_CM1_Level2,Standard,actp
140521_CM1_Level2,Standard,actp
140521_CM1_Level2,Standard,akg
140521_CM1_Level2,Standard,oaa
140521_CM1_Level2,Standard,dtdpglu
140521_CM1_Level2,Standard,dtdpglu
140521_CM1_Level2,Standard,nadh
140521_CM1_Level2,Standard,nadh
140521_CM1_Level2,Standard,adpglc
140521_CM1_Level2,Standard,adpglc
140521_CM1_Level2,Standard,chor
140521_CM1_Level2,Standard,fol
140521_CM1_Level2,Standard,fol
140521_CM1_Level2,Standard,dgdp
140521_CM1_Level2,Standard,dgdp
140521_CM1_Level2,Standard,gdp
140521_CM1_Level2,Standard,gdp
140521_CM1_Level2,Standard,6pgc
140521_CM1_Level2,Standard,Pool_2pg_3pg
140521_CM1_Level2,Standard,Pool_2pg_3pg
140521_CM1_Level2,Standard,dcdp
140521_CM1_Level2,Standard,dcdp
140521_CM1_Level2,Standard,adp
140521_CM1_Level2,Standard,adp
140521_CM1_Level2,Standard,2mcit
140521_CM1_Level2,Standard,2mcit
140521_CM1_Level2,Standard,udp
140521_CM1_Level2,Standard,udp
140521_CM1_Level2,Standard,acon-C
140521_CM1_Level2,Standard,acon-C
140521_CM1_Level2,Standard,nadp
140521_CM1_Level2,Standard,nadp
140521_CM1_Level2,Standard,pep
140521_CM1_Level2,Standard,pep
140521_CM1_Level2,Standard,dadp
140521_CM1_Level2,Standard,dadp
140521_CM1_Level2,Standard,cit
140521_CM1_Level2,Standard,cit
140521_CM1_Level2,Standard,icit
140521_CM1_Level2,Standard,icit
140521_CM1_Level2,Standard,fad
140521_CM1_Level2,Standard,fad
140521_CM1_Level2,Standard,fdp
140521_CM1_Level2,Standard,fdp
140521_CM1_Level2,Standard,udpglcur
140521_CM1_Level2,Standard,udpglcur
140521_CM1_Level2,Standard,dgtp
140521_CM1_Level2,Standard,ctp
140521_CM1_Level2,Standard,ctp
140521_CM1_Level2,Standard,dctp
140521_CM1_Level2,Standard,dctp
140521_CM1_Level2,Standard,ditp
140521_CM1_Level2,Standard,ditp
140521_CM1_Level2,Standard,dutp
140521_CM1_Level2,Standard,dutp
140521_CM1_Level2,Standard,itp
140521_CM1_Level2,Standard,itp
140521_CM1_Level2,Standard,utp
140521_CM1_Level2,Standard,utp
140521_CM1_Level2,Standard,23dpg
140521_CM1_Level2,Standard,23dpg
140521_CM1_Level2,Standard,atp
140521_CM1_Level2,Standard,atp
140521_CM1_Level2,Standard,datp
140521_CM1_Level2,Standard,datp
140521_CM1_Level2,Standard,dttp
140521_CM1_Level2,Standard,dttp
140521_CM1_Level2,Standard,gtp
140521_CM1_Level2,Standard,gtp
140521_CM1_Level2,Standard,prpp
140521_CM1_Level2,Standard,prpp
140521_CM1_Level2,Standard,nadph
140521_CM1_Level2,Standard,nadph
140521_CM1_Level2,Standard,phpyr
140521_CM1_Level2,Standard,phpyr
140521_CM1_Level2,Standard,coa
140521_CM1_Level2,Standard,accoa
140521_CM1_Level2,Standard,malcoa
140521_CM1_Level2,Standard,succoa
140521_CM1_Level1,Standard,arg-L
140521_CM1_Level1,Standard,orn
140521_CM1_Level1,Standard,his-L
140521_CM1_Level1,Standard,his-L
140521_CM1_Level1,Standard,asn-L
140521_CM1_Level1,Standard,asn-L
140521_CM1_Level1,Standard,ser-L
140521_CM1_Level1,Standard,ser-L
140521_CM1_Level1,Standard,citr-L
140521_CM1_Level1,Standard,gln-L
140521_CM1_Level1,Standard,gln-L
140521_CM1_Level1,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level1,Standard,Hexose_Pool_fru_glc-D
140521_CM1_Level1,Standard,Lcystin
140521_CM1_Level1,Standard,thr-L
140521_CM1_Level1,Standard,ala-L
140521_CM1_Level1,Standard,ala-L
140521_CM1_Level1,Standard,cytd
140521_CM1_Level1,Standard,ura
140521_CM1_Level1,Standard,AICAr
140521_CM1_Level1,Standard,met-L
140521_CM1_Level1,Standard,uri
140521_CM1_Level1,Standard,uri
140521_CM1_Level1,Standard,gua
140521_CM1_Level1,Standard,hxan
140521_CM1_Level1,Standard,tyr-L
140521_CM1_Level1,Standard,tyr-L
140521_CM1_Level1,Standard,xan
140521_CM1_Level1,Standard,ins
140521_CM1_Level1,Standard,ins
140521_CM1_Level1,Standard,gsn
140521_CM1_Level1,Standard,gsn
140521_CM1_Level1,Standard,thym
140521_CM1_Level1,Standard,ade
140521_CM1_Level1,Standard,ade
140521_CM1_Level1,Standard,gam6p
140521_CM1_Level1,Standard,gam6p
140521_CM1_Level1,Standard,adn
140521_CM1_Level1,Standard,phe-L
140521_CM1_Level1,Standard,phe-L
140521_CM1_Level1,Standard,asp-L
140521_CM1_Level1,Standard,asp-L
140521_CM1_Level1,Standard,glu-L
140521_CM1_Level1,Standard,glu-L
140521_CM1_Level1,Standard,skm
140521_CM1_Level1,Standard,skm
140521_CM1_Level1,Standard,glx
140521_CM1_Level1,Standard,glyclt
140521_CM1_Level1,Standard,glyclt
140521_CM1_Level1,Standard,trp-L
140521_CM1_Level1,Standard,trp-L
140521_CM1_Level1,Standard,5oxpro
140521_CM1_Level1,Standard,5oxpro
140521_CM1_Level1,Standard,lac-L
140521_CM1_Level1,Standard,lac-L
140521_CM1_Level1,Standard,urate
140521_CM1_Level1,Standard,urate
140521_CM1_Level1,Standard,gthrd
140521_CM1_Level1,Standard,gthrd
140521_CM1_Level1,Standard,nad
140521_CM1_Level1,Standard,nad
140521_CM1_Level1,Standard,pyr
140521_CM1_Level1,Standard,pyr
140521_CM1_Level1,Standard,f6p
140521_CM1_Level1,Standard,f6p
140521_CM1_Level1,Standard,g3p
140521_CM1_Level1,Standard,g3p
140521_CM1_Level1,Standard,g6p
140521_CM1_Level1,Standard,g6p
140521_CM1_Level1,Standard,r5p
140521_CM1_Level1,Standard,r5p
140521_CM1_Level1,Standard,s7p
140521_CM1_Level1,Standard,s7p
140521_CM1_Level1,Standard,glyc3p
140521_CM1_Level1,Standard,glyc3p
140521_CM1_Level1,Standard,r5p
140521_CM1_Level1,Standard,r5p
140521_CM1_Level1,Standard,g1p
140521_CM1_Level1,Standard,g1p
140521_CM1_Level1,Standard,cmp
140521_CM1_Level1,Standard,cmp
140521_CM1_Level1,Standard,ru5p-D
140521_CM1_Level1,Standard,ru5p-D
140521_CM1_Level1,Standard,2obut
140521_CM1_Level1,Standard,2obut
140521_CM1_Level1,Standard,f1p
140521_CM1_Level1,Standard,f1p
140521_CM1_Level1,Standard,ru5p-D
140521_CM1_Level1,Standard,ru5p-D
140521_CM1_Level1,Standard,dcmp
140521_CM1_Level1,Standard,dcmp
140521_CM1_Level1,Standard,ump
140521_CM1_Level1,Standard,ump
140521_CM1_Level1,Standard,dhap
140521_CM1_Level1,Standard,dhap
140521_CM1_Level1,Standard,dump
140521_CM1_Level1,Standard,dump
140521_CM1_Level1,Standard,dimp
140521_CM1_Level1,Standard,dimp
140521_CM1_Level1,Standard,35cgmp
140521_CM1_Level1,Standard,35cgmp
140521_CM1_Level1,Standard,dgmp
140521_CM1_Level1,Standard,dgmp
140521_CM1_Level1,Standard,dtmp
140521_CM1_Level1,Standard,ribflv
140521_CM1_Level1,Standard,amp
140521_CM1_Level1,Standard,amp
140521_CM1_Level1,Standard,gmp
140521_CM1_Level1,Standard,gmp
140521_CM1_Level1,Standard,imp
140521_CM1_Level1,Standard,imp
140521_CM1_Level1,Standard,camp
140521_CM1_Level1,Standard,camp
140521_CM1_Level1,Standard,gthox
140521_CM1_Level1,Standard,gthox
140521_CM1_Level1,Standard,btn
140521_CM1_Level1,Standard,btn
140521_CM1_Level1,Standard,mmal
140521_CM1_Level1,Standard,mmal
140521_CM1_Level1,Standard,succ
140521_CM1_Level1,Standard,succ
140521_CM1_Level1,Standard,mal-L
140521_CM1_Level1,Standard,glutacon
140521_CM1_Level1,Standard,fum
140521_CM1_Level1,Standard,udpg
140521_CM1_Level1,Standard,udpg
140521_CM1_Level1,Standard,damp
140521_CM1_Level1,Standard,damp
140521_CM1_Level1,Standard,oxa
140521_CM1_Level1,Standard,oxa
140521_CM1_Level1,Standard,actp
140521_CM1_Level1,Standard,actp
140521_CM1_Level1,Standard,akg
140521_CM1_Level1,Standard,oaa
140521_CM1_Level1,Standard,dtdpglu
140521_CM1_Level1,Standard,dtdpglu
140521_CM1_Level1,Standard,nadh
140521_CM1_Level1,Standard,nadh
140521_CM1_Level1,Standard,adpglc
140521_CM1_Level1,Standard,adpglc
140521_CM1_Level1,Standard,chor
140521_CM1_Level1,Standard,fol
140521_CM1_Level1,Standard,fol
140521_CM1_Level1,Standard,dgdp
140521_CM1_Level1,Standard,dgdp
140521_CM1_Level1,Standard,gdp
140521_CM1_Level1,Standard,gdp
140521_CM1_Level1,Standard,6pgc
140521_CM1_Level1,Standard,Pool_2pg_3pg
140521_CM1_Level1,Standard,Pool_2pg_3pg
140521_CM1_Level1,Standard,dcdp
140521_CM1_Level1,Standard,dcdp
140521_CM1_Level1,Standard,adp
140521_CM1_Level1,Standard,adp
140521_CM1_Level1,Standard,2mcit
140521_CM1_Level1,Standard,2mcit
140521_CM1_Level1,Standard,udp
140521_CM1_Level1,Standard,udp
140521_CM1_Level1,Standard,acon-C
140521_CM1_Level1,Standard,acon-C
140521_CM1_Level1,Standard,nadp
140521_CM1_Level1,Standard,nadp
140521_CM1_Level1,Standard,pep
140521_CM1_Level1,Standard,pep
140521_CM1_Level1,Standard,dadp
140521_CM1_Level1,Standard,dadp
140521_CM1_Level1,Standard,cit
140521_CM1_Level1,Standard,cit
140521_CM1_Level1,Standard,icit
140521_CM1_Level1,Standard,icit
140521_CM1_Level1,Standard,fad
140521_CM1_Level1,Standard,fad
140521_CM1_Level1,Standard,fdp
140521_CM1_Level1,Standard,fdp
140521_CM1_Level1,Standard,udpglcur
140521_CM1_Level1,Standard,udpglcur
140521_CM1_Level1,Standard,dgtp
140521_CM1_Level1,Standard,ctp
140521_CM1_Level1,Standard,ctp
140521_CM1_Level1,Standard,dctp
140521_CM1_Level1,Standard,dctp
140521_CM1_Level1,Standard,ditp
140521_CM1_Level1,Standard,ditp
140521_CM1_Level1,Standard,dutp
140521_CM1_Level1,Standard,dutp
140521_CM1_Level1,Standard,itp
140521_CM1_Level1,Standard,itp
140521_CM1_Level1,Standard,utp
140521_CM1_Level1,Standard,utp
140521_CM1_Level1,Standard,23dpg
140521_CM1_Level1,Standard,23dpg
140521_CM1_Level1,Standard,atp
140521_CM1_Level1,Standard,atp
140521_CM1_Level1,Standard,datp
140521_CM1_Level1,Standard,datp
140521_CM1_Level1,Standard,dttp
140521_CM1_Level1,Standard,dttp
140521_CM1_Level1,Standard,gtp
140521_CM1_Level1,Standard,gtp
140521_CM1_Level1,Standard,prpp
140521_CM1_Level1,Standard,prpp
140521_CM1_Level1,Standard,nadph
140521_CM1_Level1,Standard,nadph
140521_CM1_Level1,Standard,phpyr
140521_CM1_Level1,Standard,phpyr
140521_CM1_Level1,Standard,coa
140521_CM1_Level1,Standard,accoa
140521_CM1_Level1,Standard,malcoa
140521_CM1_Level1,Standard,succoa
140521_CM2_Level14,Standard,arg-L
140521_CM2_Level14,Standard,orn
140521_CM2_Level14,Standard,his-L
140521_CM2_Level14,Standard,his-L
140521_CM2_Level14,Standard,asn-L
