Index,Sample Index,Original Filename,Sample Name,Sample Name Original,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height,Comment,Use_Calculated_Concentration
16733,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,camp.camp_1.Light,233,,,328.0 / 134.0,338.0 / 139.0,camp.camp_1.Heavy,camp,uM,FALSE,FALSE,Accuracy,,,0,1,0,11.7,11.7,Baseline,Baseline,145840.843,2126.822,145840.843,2126.822,68.57219034,48370,616,48370,616,78.52272727,3.015109427,3.452633117,3.015109427,3.452633117,48370,616,0.936988546,0.196052841,11.63566792,11.368963,11.48838333,11.30473333,11.72258333,11.44326667,0.2342,0.138533333,0.045400097,0.108939059,313.6381301,5.235464825,0,0,FALSE,1.023459036,TRUE,<2 points,N/A,11.59590971,11.68995886,0.09404916,11.59822225,11.68448658,0.086264326,0,1.008599752,0.946789052,1,N/A,16,5,,FALSE
16735,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,gthox.gthox_1.Light,235,,,611.0 / 306.0,631.0 / 316.0,gthox.gthox_1.Heavy,gthox,uM,FALSE,FALSE,Accuracy,,,0,1,0,11.7,11.7,Valley,N/A,4598057.688,N/A,4598057.688,N/A,N/A,188160.2797,N/A,188160.2797,N/A,N/A,24.43691992,N/A,24.43691992,N/A,175610,205,1,N/A,11.57435425,N/A,11.34476667,N/A,12.25503333,N/A,0.910266667,N/A,0.431327264,N/A,86.1863865,N/A,0.02896723,N/A,FALSE,N/A,TRUE,N/A,N/A,11.3738923,12.25503333,0.881141038,11.3826692,12.25503333,0.87236413,5987.786183,2.31544856,3.806481108,1,N/A,58,30,,FALSE
16741,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,succ.succ_1.Light,241,,,117.0 / 99.0,121.0 / 103.0,succ.succ_1.Heavy,succ,uM,FALSE,FALSE,Accuracy,,,0,1,0,11.8,11.8,Baseline,Baseline,1100655.343,4075.966,1100655.343,4075.966,270.0354572,281433,850,281433,850,331.0976471,3.910896528,4.795254118,3.910896528,4.795254118,281032,2125,0.982085593,0.344621982,11.80153771,12.12874462,11.72258333,12.07738333,11.94553333,12.22175,0.22295,0.144366667,0.05878469,0.118541129,145.0070997,3.390918638,0.002263416,0,FALSE,0.973022195,TRUE,<2 points,N/A,11.74059051,11.88310193,0.142511424,11.74908794,11.86411342,0.115025475,2857.142857,1.103152085,1.050533505,1,N/A,14,5,,FALSE
16758,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,nadh.nadh_1.Light,258,,,664.0 / 408.0,685.0 / 418.0,nadh.nadh_1.Heavy,nadh,uM,FALSE,FALSE,Accuracy,,,0,1,0,13.2,13.2,Baseline,N/A,324268.552,N/A,324268.552,N/A,N/A,98351,N/A,98351,N/A,N/A,3.297053939,N/A,3.297053939,N/A,98450,198,0.985629543,N/A,13.55404395,N/A,13.47631667,N/A,13.74716667,N/A,0.27085,N/A,0.046217195,N/A,600.6359853,N/A,0,N/A,FALSE,N/A,TRUE,N/A,N/A,13.5078894,13.63987554,0.131986137,13.5152133,13.6301998,0.114986501,0,1.328881847,1.716000714,1,N/A,20,5,,FALSE
16784,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,pep.pep_1.Light,284,,,167.0 / 79.0,170.0 / 79.0,pep.pep_1.Heavy,pep,uM,FALSE,FALSE,Accuracy,,,0,1,0,14.2,14.2,Valley,Baseline,1729261.217,1179.0275,1729261.217,1179.0275,1466.68438,110876.8219,616,110876.8219,616,179.9948408,15.59623722,1.914005682,15.59623722,1.914005682,92316,616,1,0.20875458,14.40070739,14.29735166,14.22591667,14.25141667,14.67205,14.31538333,0.446133333,0.063966667,0.347496062,0.031808333,47.4733494,6.51674493,0.069193765,0,FALSE,1.007229013,TRUE,<2 points,N/A,14.25285185,14.67205,0.419198153,14.26042203,14.67205,0.411627967,17196.61849,2.382308881,4.119031355,1,N/A,38,31,,FALSE
16792,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,fad.fad_1.Light,292,,,784.0 / 437.0,811.0 / 454.0,fad.fad_1.Heavy,fad,uM,FALSE,FALSE,Accuracy,,,0,1,0,15,15,Baseline,Baseline,30337874.17,219.0135,30337874.17,219.0135,138520.5669,5284689,229,5284689,229,23077.24454,5.740711359,0.95639083,5.740711359,0.95639083,5284575,229,1,0.578695031,15.19131277,14.87306275,15.06141667,14.8624,15.5928,14.89425,0.531383333,0.03185,0.094975633,0.015954565,5703.82682,N/A,0,0,FALSE,1.021397746,TRUE,<2 points,N/A,15.11993285,15.27537405,0.155441194,15.12748472,15.26632224,0.138837516,0,1.411378702,1.921955389,1,N/A,44,10,,FALSE
16813,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,atp.atp_1.Light,313,,,506.0 / 408.0,516.0 / 159.0,atp.atp_1.Heavy,atp,uM,FALSE,FALSE,Accuracy,,,0,1,0,16,16,Valley,Baseline,101286.6687,1188.0305,101286.6687,1188.0305,85.2559498,4473.339999,552,4473.339999,552,8.103876811,22.6422916,2.152229167,22.6422916,2.152229167,3749,1213,1,0.077025291,15.88302145,16.19973562,15.6543,16.13985,16.39296667,16.24465,0.738666667,0.1048,0.635190058,0.069784164,17.95071793,6.452000897,0.045862038,0,FALSE,0.980449424,TRUE,<2 points,N/A,15.66714962,16.39296667,0.725817048,15.67070334,16.39296667,0.722263325,277.738931,2.286032452,3.653858744,1,N/A,54,47,,FALSE
16825,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,phpyr.phpyr_1.Light,325,,,163.0 / 91.0,172.0 / 98.0,phpyr.phpyr_1.Heavy,phpyr,uM,FALSE,FALSE,Accuracy,,,0,1,0,16.2,16.2,Baseline,Baseline,419846.434,5647.726,419846.434,5647.726,74.33902317,49086.99679,2220.933895,49086.99679,2220.933895,22.10196211,8.553109,2.542950969,8.553109,2.542950969,48910,2747,0.997064351,0.229046617,15.88453874,16.57288754,15.5471,16.4819,16.1848,16.60065,0.6377,0.11875,0.105215278,0.05444419,178.9259613,7.376151685,0.007476522,0.41243911,FALSE,0.958465367,TRUE,<2 points,N/A,15.64615789,16.05189458,0.405736685,15.70971279,16.01819238,0.308479593,575.5057237,0.877867905,0.841260131,1,N/A,49,10,,FALSE
16828,51,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 4),41886.5979166667_140826_SST02,140826_SST02,,,Standard,9/4/2014 14:21,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,accoa.accoa_1.Light,328,,,808.0 / 79.0,831.0 / 79.0,accoa.accoa_1.Heavy,accoa,uM,FALSE,FALSE,Accuracy,,,0,1,0,16.6,16.6,Valley,Valley,943197.7907,10385.09969,943197.7907,10385.09969,90.82221821,71403.03674,1064.407694,71403.03674,1064.407694,67.0824132,13.20949127,9.756693561,13.20949127,9.756693561,69400,2133,1,0.505054838,16.80749043,16.92940364,16.57085,16.83366667,17.31831667,17.08573333,0.747466667,0.252066667,0.148237881,0.156121184,151.6707547,10.88271522,0.009300679,0.024784697,FALSE,0.99279873,TRUE,<2 points,N/A,16.70662141,17.31831667,0.611695252,16.71991393,17.31831667,0.598402741,888.463324,4.223719388,9.121933969,1,N/A,66,13,,FALSE
16952,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,arg-L.arg-L_1.Light,122,,,173.0 / 131.0,179.0 / 136.0,arg-L.arg-L_1.Heavy,arg-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.7,0.7,Baseline,Baseline,7823260.771,451.575,7823260.771,451.575,17324.38857,1293958.904,204.383423,1293958.904,204.383423,6331.036467,6.045988591,2.209450226,6.045988591,2.209450226,1287667,323,1,0.723343454,0.702335616,0.717944699,0.627183333,0.66405,1.309483333,0.769416667,0.6823,0.105366667,0.083343147,0.06608564,751.5697281,4.459866274,0.005612234,0.088069765,FALSE,0.978258656,TRUE,<2 points,N/A,0.647512041,0.872899044,0.225387003,0.651287358,0.830576396,0.179289038,10643.41199,2.090609127,2.576531238,1,N/A,68,12,,FALSE
16953,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,orn.orn_1.Light,123,,,131.0 / 85.0,179.0 / 136.0,arg-L.arg-L_1.Heavy,orn,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.7,0.7,Valley,Baseline,125001.5465,451.575,125001.5465,451.575,276.8123711,29761.61054,204.383423,29761.61054,204.383423,145.6165579,4.200093484,2.209450226,4.200093484,2.209450226,29300,323,0.859047283,0.723343454,0.701106313,0.717944699,0.635383333,0.66405,0.873133333,0.769416667,0.23775,0.105366667,0.058844164,0.06608564,81.98257072,4.459866274,0.004205212,0.088069765,FALSE,0.976546402,TRUE,<2 points,N/A,0.645640992,0.836163524,0.190522531,0.651198,0.808007223,0.156809223,-526.4095484,2.071241941,2.878024717,1,N/A,31,9,,FALSE
16954,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,his-L.his-L_1.Light,124,Change RT to 1.0,Change RT to 1.0,154.0 / 137.0,160.0 / 143.0,his-L.his-L_1.Heavy,his-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,1.24,0.88,Manual,Baseline,5183420.108,2762.0415,5183420.108,2762.0415,1876.662645,2372133.185,1117,2372133.185,1117,2123.664445,2.185130305,2.472731871,2.185130305,2.472731871,2442252,1037,0.833472408,0.924218099,0.910578819,0.959454091,0.90655,0.920016667,1.063888667,1.021583333,0.157338667,0.101566667,0.027566894,0.039752093,1267.520146,13.75662984,0.015873016,0,TRUE,0.949059291,TRUE,<2 points,N/A,0.90655,1.006291139,0.099741139,0.90655,0.981514993,0.074964993,-239311.2163,Infinity,Infinity,1,N/A,14,4,,FALSE
16956,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,asn-L.asn-L_1.Light,126,,,131.0 / 114.0,135.0 / 118.0,asn-L.asn-L_1.Heavy,asn-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.92,0.92,Valley,Baseline,2498316.326,7393.726,2498316.326,7393.726,337.896796,790069.1307,2340.54083,790069.1307,2340.54083,337.5583628,3.162149018,3.15898185,3.162149018,3.15898185,787891,3726,1,1,0.920328984,0.909665669,0.863716667,0.835483333,1.128716667,0.997333333,0.265,0.16185,0.048135896,0.038076226,216.0430326,7.354288645,0.001947361,0.027771359,FALSE,1.011722235,TRUE,<2 points,N/A,0.880346572,0.983677836,0.103331265,0.88436508,0.972506561,0.088141481,5805.848439,1.302382369,1.472301763,1,N/A,22,5,,FALSE
16958,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,ser-L.ser-L_1.Light,128,,,104.0 / 74.0,107.0 / 76.0,ser-L.ser-L_1.Heavy,ser-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.92,0.92,Baseline,N/A,1118629.508,N/A,1118629.508,N/A,N/A,391440.7601,N/A,391440.7601,N/A,N/A,2.857723624,N/A,2.857723624,N/A,391132,128,1,N/A,0.918328541,N/A,0.854316667,N/A,1.19785,N/A,0.343533333,N/A,0.044193107,N/A,388.0068068,N/A,0.000163499,N/A,FALSE,N/A,TRUE,N/A,N/A,0.878153484,0.976569302,0.098415818,0.883396584,0.967137761,0.083741177,186.2992432,1.175445959,1.286755534,1,N/A,28,5,,FALSE
16960,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,citr-L.citr-L_1.Light,130,,,174.0 / 131.0,180.0 / 136.0,citr-L.citr-L_1.Heavy,citr-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.93,0.93,Baseline,Baseline,2086673.038,2155.9225,2086673.038,2155.9225,967.8794289,708883.7603,1010.435145,708883.7603,1010.435145,701.5628499,2.943603952,2.133657474,2.943603952,2.133657474,707026,1065,0.953734052,0,0.926680846,1.13516449,0.863716667,1.1147,1.101033333,1.1846,0.237316667,0.0699,0.041847486,0.032035933,172.2570266,4.066270447,0.002347352,0.066308066,FALSE,0.816340587,TRUE,<2 points,N/A,0.883908373,0.982480097,0.098571725,0.886063805,0.972458018,0.086394214,-7011.728352,1.364945745,1.544534062,1,N/A,20,6,,FALSE
16961,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,gln-L.gln-L_1.Light,131,,,145.0 / 127.0,150.0 / 132.0,gln-L.gln-L_1.Heavy,gln-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.93,0.93,Baseline,Baseline,3173513.875,864.1505,3173513.875,864.1505,3672.40877,1137599.478,518.5383799,1137599.478,518.5383799,2193.857816,2.789658344,1.66651213,2.789658344,1.66651213,1136866,465,1,0.520870051,0.91749374,0.80469882,0.854316667,0.778833333,1.1846,0.82595,0.330283333,0.047116667,0.044274753,0.036428326,261.5595443,4.62748465,0.000877286,0.129209336,FALSE,1.140170356,TRUE,<2 points,N/A,0.878498554,0.975021775,0.096523221,0.883543294,0.965673744,0.08213045,3021.64808,1.162423038,1.251792016,1,N/A,27,5,,FALSE
16965,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,Lcystin.Lcystin_1.Light,135,,,239.0 / 120.0,245.0 / 123.0,Lcystin.Lcystin_1.Heavy,Lcystin,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.94,0.94,Baseline,Baseline,1136328.538,352.2975,1136328.538,352.2975,3225.479993,195724.5141,206,195724.5141,206,950.1190004,5.805754804,1.710182039,5.805754804,1.710182039,193405,343,1,0.207312114,0.970892401,0.991134307,0.893666667,0.961016667,1.439583333,1.021583333,0.545916667,0.060566667,0.068985859,0.036800608,216.140453,4.256447435,0.006314998,0,FALSE,0.97957703,TRUE,<2 points,N/A,0.915168997,1.203107124,0.287938127,0.921145387,1.12677398,0.205628592,2264.08182,3.14016096,4.15731111,1,N/A,44,7,,FALSE
16966,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,thr-L.thr-L_1.Light,136,,,118.0 / 74.0,122.0 / 76.0,thr-L.thr-L_1.Heavy,thr-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,0.94,0.94,Baseline,Baseline,3840976.401,114.5745,3840976.401,114.5745,33523.83297,1426191.876,69,1426191.876,69,20669.44747,2.693169458,1.6605,2.693169458,1.6605,1424781,137,1,0,0.930201998,1.121708333,0.873133333,1.101033333,1.2098,1.142366667,0.336666667,0.041333333,0.039579716,0.027675,342.9142908,6.005256303,0.001733287,0,FALSE,0.829272611,TRUE,<2 points,N/A,0.89114498,0.989851727,0.098706748,0.895311205,0.977952454,0.082641249,7342.574257,1.165689487,1.164963095,1,N/A,27,5,,FALSE
16972,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,met-L.met-L_1.Light,142,,,148.0 / 47.0,153.0 / 48.0,met-L.met-L_1.Heavy,met-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,1.22,1.22,Baseline,N/A,2086990.38,N/A,2086990.38,N/A,N/A,812399.0428,N/A,812399.0428,N/A,N/A,2.568922746,N/A,2.568922746,N/A,811660,0,1,N/A,1.166157937,N/A,1.1147,N/A,1.375083333,N/A,0.260383333,N/A,0.038596785,N/A,326.0561672,N/A,0.000784097,N/A,FALSE,N/A,TRUE,N/A,N/A,1.131338045,1.221574891,0.090236846,1.134399327,1.213033522,0.078634195,2446.393138,1.146730018,1.167186101,1,N/A,22,5,,FALSE
16989,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,adn.adn_1.Light,159,,,265.9 / 134.0,276.0 / 139.0,adn.adn_1.Heavy,adn,uM,FALSE,FALSE,Accuracy,,,0,1,0,2,2,Baseline,Baseline,5372886.105,147.5,5372886.105,147.5,36426.34648,1708756.482,129,1708756.482,129,13246.17428,3.144325222,1.143410853,3.144325222,1.143410853,1708350,129,1,0.17042566,2.082050353,2.225355344,1.996116667,2.2063,2.601366667,2.253716667,0.60525,0.047416667,0.047392037,0.028612436,1979.821036,3.384252213,0.000189026,0,FALSE,0.935603547,TRUE,<2 points,N/A,2.037941005,2.139608516,0.101667511,2.043495883,2.131087059,0.087591176,533.6637753,1.121110403,1.201477477,1,N/A,66,7,,FALSE
16994,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,glu-L.glu-L_1.Light,164,,,146.0 / 128.0,136.0 / 91.0,asp-L.asp-L_1.Heavy,glu-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,2.3,2.3,Valley,Baseline,8723703.213,958.8555,8723703.213,958.8555,9098.037413,2481278.045,843.1584582,2481278.045,843.1584582,2942.837163,3.515810423,1.137218622,3.515810423,1.137218622,2480845,881,0.999949218,0.078086692,2.448008618,2.244233333,2.360533333,2.225283333,2.836,2.271983333,0.475466667,0.0467,0.051042153,0.014365674,5265.262703,6.006293691,0.000142302,0.073533035,FALSE,1.090799509,TRUE,<2 points,N/A,2.400774487,2.517543686,0.1167692,2.404180831,2.504905855,0.100725023,742.6220712,1.082020899,0.992483442,1,N/A,47,6,,FALSE
17005,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,lac-L.lac-L_1.Light,175,,,89.0 / 43.0,92.0 / 45.0,lac-L.lac-L_1.Heavy,lac-L,uM,FALSE,FALSE,Accuracy,,,0,1,0,3.3,3.3,Valley,Baseline,2619074.633,1048.885,2619074.633,1048.885,2497.008379,730082.8787,419,730082.8787,419,1742.441238,3.587366188,2.503305489,3.587366188,2.503305489,729352,718,0.988239708,0.180570996,3.276939147,3.590199704,3.171833333,3.535283333,3.476966667,3.645616667,0.305133333,0.110333333,0.056346902,0.099064242,704.6114031,3.476171201,0.000669784,0,FALSE,0.912745646,TRUE,<2 points,N/A,3.222726337,3.347563793,0.124837457,3.228987946,3.334527612,0.105539667,1602.569822,1.16910175,1.2393917,1,N/A,40,9,,FALSE
17011,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,nad.nad_1.Light,181,,,662.0 / 540.0,683.0 / 555.0,nad.nad_1.Heavy,nad,uM,FALSE,FALSE,Accuracy,,,0,1,0,4.3,4.3,Valley,Baseline,4156524.515,62.244,4156524.515,62.244,66777.91458,783469.0875,57,783469.0875,57,13745.07171,5.305282086,1.092,5.305282086,1.092,783133,115,0.989668504,0.154437625,3.95807926,4.187116667,3.81735,4.173783333,4.173783333,4.200816667,0.356433333,0.027033333,0.082703527,0.0182,4105.180356,N/A,2.73E-05,0,FALSE,0.945299492,TRUE,<2 points,N/A,3.87986019,4.063802661,0.183942471,3.88930885,4.045661596,0.156352747,59.91275861,1.322252646,1.601204874,1,N/A,47,14,,FALSE
17013,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,pyr.pyr_1.Light,183,,,87.0 / 43.0,90.0 / 45.0,pyr.pyr_1.Heavy,pyr,uM,FALSE,FALSE,Accuracy,,,0,1,0,4.4,4.4,Baseline,Baseline,95467.411,441.1365,95467.411,441.1365,216.4124052,12442.59626,421.9934138,12442.59626,421.9934138,29.48528543,7.672627885,1.045363471,7.672627885,1.045363471,12312,407,0.961071976,0.172188459,4.206312657,4.498564224,3.876333333,4.481716667,4.320716667,4.512083333,0.444383333,0.030366667,0.0883681,0.021367513,65.61377194,5.243836563,0.01398422,0.137442903,FALSE,0.935034479,TRUE,<2 points,N/A,3.881504896,4.315001599,0.433496703,3.954517934,4.302770596,0.348252663,-391.5538387,0.660090093,0.363831568,1,N/A,57,12,,FALSE
17019,52,C:\Users\dmccloskey-sbrg\Analyst\Data\SSTs\SSTs_part2\140826_SystemWarmup_newColumn_pHadjMobile.wiff (sample 6),41886.6715277778_140826_SST01,140826_SST01,,,Standard,9/4/2014 16:07,1,1,46,1,10,BOP5500QTRAP\Administrator,140718_McCloskey2013.dam,FALSE,g6p.g6p_1.Light,189,,,259.0 / 199.0,265.0 / 203.0,g6p.g6p_1.Heavy,g6p,uM,FALSE,FALSE,Accuracy,,,0,1,0,6.95,6,Valley,Baseline,1314314.846,2509.1055,1314314.846,2509.1055,523.8180883,106668.7778,826,106668.7778,826,129.1389561,12.32145782,3.03765799,12.32145782,3.03765799,105717,954,0.756761835,0.223051209,6.95437031,6.187432074,6.776433333,6.134433333,7.191983333,6.230533333,0.41555,0.0961,0.193254361,0.081921937,138.074314,4.50014547,0.003766641,0,TRUE,1.123950975,TRUE,<2 points,N/A,6.802164608,7.191983333,0.389818725,6.821782609,7.191983333,0.370200724,966.8703932,1.806075471,3.192499308,1,N/A,41,19,,FALSE
